ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
462330.21,11.03,5.86,257826.66,6.15
462314.1,11.03,5.86,258367.77,6.17
462553.52,11.04,5.87,257891.06,6.16
462501.8,11.04,5.87,257891.06,6.16
462450.07,11.04,5.87,257891.06,6.16
462450.07,11.04,5.87,257891.06,6.16
462369.8,11.04,5.87,258197.78,6.17
462642.21,11.05,5.88,258226.29,6.17
462590.49,11.05,5.88,258229.43,6.17
462538.76,11.05,5.88,258241.97,6.17
462377.37,11.05,5.88,257929.33,6.17
462083.24,11.05,5.87,257927.11,6.17
462127.33,11.05,5.88,258674.96,6.19
463062.86,11.07,5.9,259131.01,6.2
463011.14,11.08,5.9,259131.01,6.2
462959.41,11.08,5.9,259131.01,6.2
462907.69,11.08,5.91,259137.14,6.2
462492.9,11.07,5.9,258641.27,6.19
462441.17,11.07,5.9,258658.85,6.19
462389.45,11.07,5.9,258642.0,6.19
462337.72,11.08,5.9,258662.84,6.2
462767.63,11.09,5.92,259291.41,6.21
462715.9,11.09,5.92,259291.41,6.21
462712.55,11.09,5.92,259165.14,6.21
462660.83,11.09,5.92,259165.14,6.21
462609.1,11.09,5.92,259165.14,6.21
462557.38,11.09,5.92,259169.2,6.22
462928.1,11.11,5.93,259215.54,6.22
463064.92,11.11,5.94,259271.41,6.22
463064.92,11.11,5.94,259278.59,6.22
463013.2,11.11,5.94,259196.15,6.22
462961.47,11.11,5.94,259810.11,6.24
462909.75,11.11,5.94,259810.11,6.24
463182.16,11.12,5.95,259810.11,6.24
463050.43,11.12,5.95,259642.1,6.24
462998.71,11.12,5.95,259643.86,6.24
463369.42,11.13,5.96,259643.24,6.24
463317.7,11.13,5.96,259643.56,6.24
463265.98,11.13,5.96,260032.3,6.25
462903.53,11.13,5.96,259712.32,6.24
462863.68,11.13,5.96,260169.03,6.26
462803.65,11.13,5.96,260025.97,6.25
462751.92,11.13,5.96,260025.97,6.26
463205.3,11.14,5.97,260025.97,6.26
463153.57,11.15,5.97,260027.52,6.26
462856.87,11.14,5.97,260026.97,6.26
462993.7,11.14,5.97,260025.97,6.26
463130.52,11.15,5.98,260108.43,6.26
463078.8,11.15,5.98,260037.81,6.26
463027.07,11.15,5.98,260047.99,6.26
462923.63,11.16,5.98,260048.81,6.27
462871.9,11.16,5.98,260615.53,6.28
462820.18,11.16,5.99,260615.93,6.28
462768.45,11.16,5.99,260616.08,6.29
462557.74,11.16,5.98,260414.24,6.28
462350.84,11.16,5.99,260412.87,6.29
462299.12,11.16,5.99,260412.87,6.29
462247.39,11.16,5.99,260412.87,6.29
462626.08,11.17,6.0,260431.03,6.29
462574.36,11.18,6.0,260441.62,6.29
462522.63,11.18,6.01,260439.92,6.29
462470.91,11.18,6.01,260448.05,6.3
462722.26,11.19,6.02,261340.07,6.32
462477.05,11.18,6.01,260952.87,6.31
462847.77,11.19,6.02,260952.87,6.31
462796.04,11.2,6.02,260952.87,6.31
462744.32,11.2,6.03,260958.63,6.31
462692.59,11.2,6.03,260959.87,6.32
462330.15,11.19,6.02,261193.82,6.32
462278.43,11.19,6.02,261188.12,6.32
462226.7,11.19,6.02,260985.15,6.32
462375.4,11.2,6.03,261358.82,6.33
462311.81,11.2,6.03,261198.39,6.33
462682.52,11.21,6.04,261198.39,6.33
462630.8,11.21,6.04,261198.39,6.33
462579.08,11.21,6.04,261200.99,6.33
462851.48,11.22,6.05,261202.4,6.33
462489.04,11.22,6.04,261198.9,6.33
462437.32,11.22,6.04,261202.57,6.34
462385.59,11.22,6.05,261621.07,6.35
462333.87,11.22,6.05,261219.82,6.34
462282.14,11.22,6.05,261585.81,6.35
462282.14,11.22,6.05,261585.81,6.35
462230.42,11.22,6.05,261586.26,6.35
462178.7,11.22,6.05,261586.06,6.35
461974.56,11.22,6.05,261378.63,6.35
462246.97,11.23,6.06,261378.39,6.35
462195.25,11.23,6.06,261380.64,6.35
462332.07,11.24,6.06,261378.49,6.35
462127.94,11.23,6.06,261378.39,6.35
462498.66,11.24,6.07,261719.2,6.36
462446.94,11.24,6.07,261877.22,6.37
462583.76,11.25,6.08,262146.08,6.37
462720.59,11.25,6.08,262146.08,6.38
462456.92,11.25,6.08,262035.85,6.37
462827.64,11.26,6.09,262035.85,6.37
462775.92,11.26,6.09,262035.85,6.38
462724.19,11.26,6.09,262050.99,6.38
462672.47,11.26,6.09,262035.85,6.38
462320.03,11.26,6.08,262376.31,6.39
462714.49,11.27,6.09,262598.28,6.39
462839.44,11.27,6.1,262218.21,6.39
462541.75,11.27,6.09,261924.34,6.38
462489.59,11.27,6.09,262738.6,6.4
462830.29,11.27,6.1,262942.03,6.41
462778.57,11.28,6.1,262942.03,6.41
463149.28,11.29,6.11,262942.03,6.41
463097.56,11.29,6.12,262958.6,6.41
463045.84,11.29,6.12,262982.1,6.41
462683.39,11.28,6.11,262999.34,6.41
462687.51,11.28,6.11,263001.87,6.41
464080.67,11.32,6.15,265511.25,6.48
464028.95,11.32,6.15,265511.25,6.48
463919.31,11.32,6.15,264805.22,6.46
463867.58,11.32,6.15,264805.22,6.46
463815.86,11.32,6.15,264850.5,6.47
463764.14,11.32,6.15,264821.84,6.47
463130.16,11.31,6.14,263796.05,6.44
462728.49,11.3,6.13,263416.01,6.43
462314.69,11.32,6.14,263416.01,6.45
462685.41,11.33,6.15,263449.82,6.45
463626.0,11.35,6.18,265462.62,6.5
463574.28,11.35,6.18,265462.62,6.5
463522.56,11.35,6.18,265462.62,6.5
463524.01,11.35,6.18,265464.09,6.5
463535.8,11.36,6.19,264930.85,6.49
463484.07,11.36,6.19,264937.12,6.49
463432.35,11.36,6.19,264937.44,6.49
463380.63,11.36,6.19,265195.26,6.5
464292.16,11.39,6.21,266095.65,6.53
464240.43,11.39,6.22,266095.65,6.53
464611.15,11.4,6.23,266095.65,6.53
464559.43,11.4,6.23,266135.64,6.53
464507.7,11.4,6.23,266166.86,6.53
464031.26,11.39,6.22,265772.0,6.53
463804.04,11.39,6.22,265386.08,6.52
463752.32,11.39,6.22,265393.28,6.52
463838.81,11.4,6.22,266656.49,6.55
463838.81,11.4,6.22,266650.12,6.55
463719.32,11.39,6.22,266591.25,6.55
464215.96,11.41,6.24,266517.61,6.55
463995.22,11.41,6.23,266189.62,6.54
464448.59,11.42,6.25,266189.62,6.54
464308.59,11.41,6.24,266049.62,6.54
464011.89,11.41,6.24,266049.62,6.54
464148.72,11.41,6.24,266049.62,6.54
464096.99,11.42,6.24,266051.98,6.54
464233.82,11.42,6.25,266053.94,6.55
463233.82,11.4,6.23,265053.94,6.52
463612.51,11.41,6.24,265049.64,6.52
463399.08,11.41,6.23,265153.57,6.53
463535.91,11.41,6.24,265355.63,6.53
463906.62,11.42,6.25,265476.69,6.54
464268.78,11.43,6.26,266889.44,6.57
464217.05,11.43,6.26,266889.44,6.57
464542.42,11.44,6.27,266889.44,6.57
464490.69,11.45,6.27,266891.73,6.58
464438.97,11.45,6.27,266891.14,6.58
464575.8,11.45,6.28,266889.84,6.58
464524.07,11.45,6.28,266891.17,6.58
464660.9,11.46,6.29,267644.43,6.6
464298.46,11.45,6.28,267217.48,6.59
464435.28,11.46,6.29,267382.33,6.6
464806.0,11.47,6.3,267382.33,6.6
464754.28,11.47,6.3,267382.33,6.6
464891.1,11.48,6.3,267382.33,6.6
465027.93,11.48,6.31,267385.25,6.6
464976.2,11.48,6.31,267383.85,6.6
464924.48,11.48,6.31,267382.33,6.6
464562.04,11.48,6.3,267813.25,6.62
464510.31,11.48,6.31,267618.63,6.61
464458.59,11.48,6.31,267802.31,6.62
464406.86,11.48,6.31,267802.31,6.62
464248.31,11.48,6.31,267648.17,6.62
464196.59,11.48,6.31,267648.17,6.62
464144.87,11.48,6.31,267651.35,6.62
464281.69,11.49,6.31,267648.68,6.62
464229.97,11.49,6.32,267649.25,6.62
464555.33,11.5,6.33,268072.3,6.63
464503.61,11.5,6.33,268039.76,6.64
464451.88,11.5,6.33,268177.28,6.64
464400.16,11.5,6.33,268177.28,6.64
464348.44,11.5,6.33,268177.28,6.64
464296.71,11.51,6.33,268182.13,6.65
464433.54,11.51,6.34,268179.79,6.65
464099.66,11.5,6.33,267901.61,6.64
464102.56,11.5,6.33,267902.85,6.64
464239.39,11.51,6.34,267901.78,6.64
464187.66,11.51,6.34,267900.34,6.64
464135.94,11.51,6.34,268361.1,6.66
464084.21,11.51,6.34,268261.47,6.66
464032.49,11.52,6.34,268261.47,6.66
463875.54,11.51,6.34,268104.53,6.65
463823.82,11.51,6.34,268104.53,6.66
463772.09,11.52,6.34,268104.53,6.66
463908.92,11.52,6.35,268124.05,6.66
464045.74,11.53,6.36,268125.32,6.66
464416.46,11.54,6.37,268109.68,6.66
464364.74,11.54,6.37,268104.53,6.66
464313.01,11.54,6.37,268921.3,6.68
463950.57,11.53,6.36,268524.5,6.68
464321.29,11.54,6.37,268524.5,6.68
464269.57,11.55,6.37,268524.5,6.68
464217.84,11.55,6.37,268524.5,6.68
464166.12,11.55,6.38,268572.8,6.68
463803.68,11.54,6.37,268595.88,6.68
463751.95,11.54,6.37,268524.5,6.68
463700.23,11.54,6.37,268746.09,6.69
463739.94,11.55,6.38,268756.01,6.69
463596.78,11.55,6.38,268584.5,6.69
463601.21,11.55,6.38,268585.83,6.69
463549.48,11.55,6.38,268585.83,6.69
463497.76,11.55,6.38,268585.83,6.69
463446.03,11.55,6.38,268585.83,6.7
463582.86,11.56,6.39,268588.85,6.7
463855.27,11.57,6.39,268588.41,6.7
463803.54,11.57,6.4,268846.49,6.71
463751.82,11.57,6.4,268585.83,6.7
463751.82,11.57,6.4,268582.54,6.7
463464.73,11.56,6.39,268283.52,6.69
463247.74,11.56,6.39,268066.65,6.69
463618.46,11.57,6.4,268878.98,6.71
463566.74,11.57,6.4,268878.98,6.71
463515.01,11.57,6.4,268878.98,6.71
463300.06,11.57,6.4,268688.02,6.71
463248.33,11.57,6.4,268710.22,6.71
463196.61,11.57,6.4,268695.4,6.71
463144.88,11.57,6.4,268688.02,6.71
463093.16,11.57,6.4,268846.24,6.72
463041.43,11.58,6.4,268838.91,6.72
463045.78,11.58,6.4,268878.09,6.72
462887.01,11.57,6.4,268728.89,6.72
462524.56,11.57,6.39,268495.29,6.71
462237.47,11.56,6.39,268244.01,6.71
462185.75,11.56,6.39,268093.12,6.71
461891.62,11.55,6.38,267792.26,6.7
462253.77,11.56,6.39,267792.26,6.7
462202.05,11.57,6.39,267792.26,6.7
462150.33,11.57,6.4,267794.69,6.7
462098.6,11.57,6.4,267799.16,6.7
462371.01,11.58,6.41,267794.07,6.71
462507.83,11.58,6.41,268478.87,6.72
462456.11,11.59,6.41,268553.62,6.73
462404.39,11.59,6.41,268665.29,6.73
462352.66,11.59,6.42,268665.29,6.73
462358.54,11.59,6.42,268666.66,6.73
462306.81,11.59,6.42,268666.66,6.74
462255.09,11.59,6.42,268697.49,6.74
462203.36,11.59,6.42,268696.01,6.74
462151.64,11.6,6.42,268699.4,6.74
462099.92,11.6,6.42,268667.19,6.74
462060.06,11.6,6.43,268840.33,6.75
461996.47,11.6,6.43,268666.66,6.75
461944.74,11.6,6.43,268666.66,6.75
461893.02,11.6,6.43,268666.66,6.75
461841.3,11.6,6.43,268666.66,6.75
461978.12,11.61,6.44,268712.7,6.75
461926.4,11.61,6.44,268686.39,6.75
461770.75,11.61,6.44,268531.27,6.75
461742.77,11.61,6.44,268611.55,6.75
462176.49,11.63,6.45,269384.9,6.78
462124.76,11.63,6.45,269384.9,6.78
462095.3,11.63,6.45,269231.54,6.77
462232.13,11.63,6.46,269231.54,6.78
462180.4,11.63,6.46,269231.54,6.78
462551.12,11.65,6.47,269242.35,6.78
462499.4,11.65,6.47,269232.94,6.78
462771.8,11.66,6.48,269237.51,6.78
462720.08,11.66,6.49,269260.21,6.78
462668.36,11.66,6.49,269260.21,6.79
462616.63,11.66,6.49,270193.54,6.81
462753.46,11.67,6.49,270193.54,6.81
462701.73,11.67,6.5,270224.86,6.81
462650.01,11.67,6.5,270221.3,6.82
462786.83,11.68,6.5,270209.95,6.82
462735.11,11.68,6.5,270226.5,6.82
462440.98,11.67,6.5,269996.78,6.81
462725.26,11.68,6.51,270786.57,6.84
462850.21,11.69,6.51,270841.54,6.84
462798.49,11.69,6.51,270841.54,6.84
462478.49,11.68,6.51,270521.54,6.83
462426.76,11.68,6.51,270521.54,6.83
462375.04,11.68,6.51,270528.84,6.84
462511.87,11.69,6.52,270523.54,6.84
462460.14,11.69,6.52,270521.54,6.84
462596.97,11.7,6.52,270978.34,6.85
462557.11,11.7,6.53,270877.74,6.85
462493.52,11.7,6.53,270900.3,6.85
462441.79,11.7,6.53,270900.3,6.85
462286.14,11.7,6.53,270746.03,6.85
462234.42,11.7,6.53,270746.03,6.85
462371.25,11.71,6.53,270746.03,6.85
462008.8,11.7,6.53,270322.98,6.84
462387.49,11.71,6.54,270325.73,6.85
462190.6,11.7,6.53,270099.71,6.84
462138.88,11.71,6.53,270096.97,6.84
461778.46,11.7,6.53,270096.97,6.84
461726.74,11.7,6.53,270493.06,6.85
461686.89,11.7,6.53,270436.33,6.85
461947.42,11.71,6.54,270685.67,6.86
461895.7,11.71,6.54,270687.94,6.86
461688.8,11.72,6.55,270715.37,6.87
461825.63,11.72,6.55,270735.12,6.87
461773.9,11.73,6.55,270704.56,6.87
461722.18,11.73,6.56,270872.25,6.88
461994.58,11.74,6.56,270872.25,6.88
462131.41,11.74,6.57,270872.25,6.88
462079.69,11.74,6.57,270875.63,6.88
462450.4,11.76,6.58,270873.53,6.89
462398.68,11.76,6.58,270872.25,6.89
462346.96,11.76,6.59,271412.28,6.9
462672.32,11.77,6.6,271366.53,6.9
462809.15,11.77,6.6,272116.96,6.92
462757.42,11.78,6.6,272116.96,6.92
462705.7,11.78,6.61,272116.96,6.93
462653.97,11.78,6.61,272134.72,6.93
462602.25,11.78,6.61,272127.15,6.93
462550.53,11.78,6.61,272134.11,6.93
462498.8,11.78,6.61,272449.03,6.94
462928.71,11.8,6.63,272745.43,6.95
462876.98,11.8,6.63,272745.43,6.95
462343.63,11.79,6.62,272116.96,6.94
462291.91,11.79,6.62,272116.96,6.94
462240.18,11.79,6.62,272116.96,6.94
462188.46,11.79,6.62,272265.71,6.95
462136.73,11.8,6.62,272431.7,6.95
463103.38,11.82,6.65,273262.51,6.98
462838.0,11.82,6.65,273063.45,6.97
462361.56,11.81,6.64,272496.96,6.96
462686.92,11.82,6.65,272496.96,6.96
462392.79,11.81,6.64,272235.88,6.96
462341.07,11.82,6.64,272235.88,6.96
462289.35,11.82,6.64,272235.88,6.96
461926.9,11.81,6.64,272155.04,6.96
461875.18,11.81,6.64,272155.04,6.96
462012.01,11.82,6.64,272163.3,6.96
462148.83,11.82,6.65,272156.19,6.96
462097.11,11.82,6.65,272155.04,6.96
462369.51,11.83,6.66,272864.02,6.98
462317.79,11.84,6.66,272803.44,6.98
462688.51,11.85,6.67,272803.44,6.98
462326.07,11.84,6.67,272803.44,6.99
462274.34,11.84,6.67,272803.44,6.99
462222.62,11.84,6.67,272803.44,6.99
462170.89,11.84,6.67,272846.69,6.99
462119.17,11.85,6.67,272819.59,6.99
462489.89,11.86,6.68,272803.44,6.99
462438.16,11.86,6.69,273687.09,7.02
462075.72,11.85,6.68,273263.48,7.01
462024.0,11.85,6.68,273263.48,7.01
461972.27,11.85,6.68,273263.48,7.01
461920.55,11.85,6.68,273265.75,7.01
461868.82,11.86,6.68,273264.85,7.02
462141.23,11.87,6.69,273752.5,7.03
462113.25,11.87,6.7,273692.55,7.03
462519.41,11.88,6.71,274246.48,7.05
462467.69,11.88,6.71,274246.48,7.05
462126.45,11.88,6.7,273776.27,7.04
462263.27,11.88,6.71,273776.27,7.04
462266.17,11.88,6.71,273792.24,7.04
461972.04,11.88,6.7,273513.3,7.03
462244.45,11.89,6.71,273522.55,7.03
462192.72,11.89,6.71,273528.16,7.03
462192.72,11.89,6.71,273573.68,7.04
462563.44,11.9,6.73,273560.84,7.04
462511.72,11.9,6.73,274268.02,7.06
462255.09,11.89,6.72,274889.67,7.07
462727.28,11.91,6.74,274859.1,7.07
462523.15,11.91,6.73,274643.58,7.07
461879.01,11.89,6.72,273953.3,7.05
461674.88,11.89,6.71,273644.82,7.05
461623.16,11.89,6.72,273644.82,7.05
461759.99,11.89,6.72,273644.82,7.05
461759.99,11.89,6.72,273662.29,7.05
462130.7,11.91,6.73,273662.29,7.05
462078.98,11.91,6.74,273672.58,7.05
462027.26,11.91,6.74,273670.09,7.05
462164.08,11.92,6.74,273662.29,7.06
462112.36,11.92,6.74,274374.37,7.08
462249.18,11.92,6.75,274645.97,7.08
461912.09,11.92,6.74,274389.04,7.08
461559.65,11.91,6.74,274016.23,7.07
461507.93,11.91,6.74,274016.23,7.07
461456.2,11.91,6.74,274016.23,7.07
461169.12,11.9,6.73,273766.19,7.07
461117.39,11.91,6.73,273781.53,7.07
461488.11,11.92,6.75,273782.76,7.07
461624.93,11.92,6.75,273766.19,7.07
461262.49,11.92,6.74,273783.08,7.07
461633.21,11.93,6.75,273809.2,7.07
461639.09,11.93,6.75,273836.52,7.07
461300.39,11.92,6.75,274784.38,7.1
461294.03,11.92,6.75,274230.81,7.09
461294.03,11.92,6.75,274230.81,7.09
461361.75,11.93,6.75,274275.77,7.09
461634.15,11.94,6.76,274275.77,7.09
461906.56,11.94,6.77,274276.76,7.09
462043.39,11.95,6.78,274276.17,7.09
462043.39,11.95,6.78,274276.17,7.09
461991.66,11.95,6.78,274276.83,7.1
461939.94,11.95,6.78,274275.77,7.1
461888.21,11.96,6.78,274912.65,7.12
461836.49,11.96,6.79,274919.18,7.12
461542.36,11.95,6.78,274678.96,7.11
461913.08,11.96,6.79,275113.59,7.12
462049.9,11.97,6.8,275113.59,7.13
461998.18,11.97,6.8,275113.59,7.13
461998.18,11.97,6.8,275129.6,7.13
462135.0,11.98,6.8,275129.6,7.13
462083.28,11.98,6.81,275130.09,7.13
461720.84,11.97,6.8,274979.03,7.13
461857.66,11.98,6.8,274978.75,7.13
461805.94,11.98,6.81,274978.85,7.13
461754.22,11.98,6.81,275608.82,7.15
461702.49,11.98,6.81,275514.71,7.15
461650.77,11.98,6.81,275514.71,7.15
462021.49,11.99,6.82,275514.71,7.15
461969.76,12.0,6.82,275530.54,7.15
461918.04,12.0,6.83,275529.89,7.16
461866.31,12.0,6.83,275525.54,7.16
461814.59,12.0,6.83,276219.35,7.18
461814.59,12.0,6.83,276219.35,7.18
461547.96,12.0,6.82,276166.87,7.18
461550.86,12.0,6.82,276182.47,7.18
461701.54,12.0,6.83,275697.26,7.17
461541.6,12.0,6.83,275780.32,7.17
461274.79,12.0,6.82,275483.33,7.16
461223.06,12.0,6.82,275483.33,7.17
461171.34,12.0,6.83,275483.33,7.17
461119.61,12.0,6.83,275589.58,7.17
461067.89,12.0,6.83,275502.39,7.17
461393.25,12.01,6.84,275483.33,7.17
461341.53,12.01,6.84,275933.68,7.19
461720.22,12.03,6.85,275853.91,7.18
461857.04,12.03,6.86,276348.8,7.2
461805.32,12.03,6.86,276348.8,7.2
461753.6,12.04,6.86,276348.8,7.2
461701.87,12.04,6.87,276441.64,7.21
461650.15,12.04,6.87,276418.48,7.21
461353.91,12.03,6.86,276125.69,7.2
461302.18,12.03,6.86,276097.55,7.2
461443.5,12.04,6.87,277029.81,7.23
461543.02,12.05,6.87,276567.09,7.22
461337.01,12.04,6.87,276246.01,7.21
461285.29,12.05,6.87,276246.01,7.21
460924.87,12.04,6.87,276027.46,7.21
460639.23,12.03,6.86,275730.53,7.2
460587.51,12.03,6.86,275730.53,7.2
460724.34,12.04,6.87,275730.53,7.21
461095.05,12.05,6.88,275751.71,7.21
461420.42,12.06,6.89,275730.53,7.21
461221.96,12.06,6.88,275833.45,7.21
461358.78,12.06,6.89,275927.26,7.21
461307.06,12.06,6.89,275903.27,7.22
461255.33,12.07,6.89,276730.11,7.24
461255.33,12.07,6.89,276730.11,7.24
461527.74,12.08,6.9,276730.11,7.24
461165.3,12.07,6.9,276339.41,7.23
461113.57,12.07,6.9,276339.41,7.23
461484.29,12.08,6.91,276357.52,7.23
461131.85,12.07,6.9,276341.34,7.23
461080.13,12.07,6.9,276339.41,7.24
461216.95,12.08,6.91,276764.14,7.25
461061.3,12.08,6.9,276608.49,7.25
461432.02,12.09,6.92,276521.1,7.24
461471.73,12.09,6.92,276430.54,7.24
461357.63,12.09,6.92,277263.57,7.27
461357.63,12.09,6.92,277296.09,7.27
461305.91,12.09,6.92,277296.09,7.27
461254.18,12.1,6.92,277296.09,7.27
461202.46,12.1,6.93,277296.09,7.27
461527.83,12.11,6.94,277310.53,7.28
461163.64,12.1,6.93,276900.71,7.27
461166.69,12.1,6.93,276901.95,7.27
461166.69,12.1,6.93,276847.0,7.26
461537.41,12.11,6.94,276845.62,7.27
461378.86,12.11,6.94,276656.49,7.26
461327.14,12.11,6.94,276643.43,7.26
461287.28,12.11,6.94,277452.87,7.29
461223.69,12.11,6.94,277431.12,7.29
461171.96,12.12,6.94,277431.12,7.29
461120.24,12.12,6.94,277431.12,7.29
460767.8,12.11,6.94,277099.56,7.28
460480.71,12.1,6.93,276803.43,7.28
460428.99,12.1,6.93,276818.58,7.28
460565.81,12.11,6.94,276807.43,7.28
460348.83,12.11,6.93,276608.43,7.27
460297.1,12.11,6.94,276609.95,7.28
460433.93,12.11,6.94,276605.37,7.28
460382.2,12.12,6.94,276604.43,7.28
460330.48,12.12,6.95,276982.51,7.29
460278.76,12.12,6.95,276982.51,7.29
460227.03,12.12,6.95,276982.51,7.29
460175.31,12.12,6.95,276982.51,7.3
460175.31,12.12,6.95,276982.51,7.3
460123.58,12.12,6.95,277022.91,7.3
460576.96,12.14,6.97,276982.51,7.3
460485.74,12.14,6.96,276984.56,7.3
460622.56,12.14,6.97,277474.09,7.31
460338.69,12.14,6.96,277019.06,7.3
460475.51,12.14,6.97,276993.38,7.3
460995.74,12.16,6.98,278112.03,7.33
461132.56,12.16,6.99,278112.03,7.34
461269.39,12.17,7.0,278112.03,7.34
460949.39,12.16,6.99,277792.03,7.33
460897.67,12.16,6.99,277792.03,7.33
460845.94,12.17,6.99,277795.59,7.33
460794.22,12.17,6.99,277793.63,7.34
460742.49,12.17,7.0,277793.51,7.34
460461.26,12.16,6.99,277418.25,7.33
460409.53,12.16,6.99,277919.05,7.34
460357.81,12.17,6.99,277783.29,7.34
460494.64,12.17,7.0,277783.29,7.34
460442.91,12.17,7.0,277783.29,7.34
460874.0,12.19,7.01,277785.46,7.35
460822.28,12.19,7.02,277785.77,7.35
460959.1,12.2,7.02,277784.54,7.35
461095.93,12.2,7.03,277783.33,7.35
461232.76,12.21,7.04,278781.8,7.38
460928.57,12.2,7.03,278629.17,7.38
460876.84,12.2,7.03,278680.51,7.38
460879.74,12.2,7.03,278681.91,7.38
460828.02,12.21,7.03,278681.91,7.38
460776.29,12.21,7.03,278681.91,7.38
460724.57,12.21,7.04,278704.1,7.39
460672.85,12.21,7.04,278684.86,7.39
460621.12,12.21,7.04,278685.44,7.39
460757.95,12.22,7.05,278929.28,7.4
460706.22,12.22,7.05,278681.91,7.39
460843.05,12.23,7.05,279060.0,7.4
460791.33,12.23,7.06,279060.0,7.41
460739.6,12.23,7.06,279060.0,7.41
460636.15,12.23,7.06,279061.52,7.41
460584.43,12.24,7.06,279160.69,7.42
460425.88,12.23,7.06,279059.26,7.41
460374.15,12.23,7.06,278995.37,7.41
460322.43,12.24,7.06,278995.37,7.42
460779.89,12.25,7.08,279643.99,7.44
460728.17,12.25,7.08,279643.99,7.44
460676.44,12.26,7.08,279734.66,7.44
460624.72,12.26,7.09,279660.22,7.44
460573.0,12.26,7.09,279727.79,7.45
460714.32,12.27,7.09,280716.59,7.47
460153.41,12.25,7.08,280031.16,7.46
460856.91,12.28,7.1,279958.57,7.46
461227.63,12.29,7.12,279958.57,7.46
461175.91,12.29,7.12,279958.57,7.46
461312.73,12.3,7.12,279958.57,7.46
461098.69,12.29,7.12,279963.86,7.46
461469.41,12.3,7.13,279963.4,7.46
461106.96,12.29,7.12,279958.57,7.46
461055.24,12.3,7.12,280256.15,7.47
461003.52,12.3,7.13,280092.82,7.47
461152.21,12.31,7.13,280001.01,7.47
461088.62,12.31,7.13,280607.23,7.49
461036.89,12.31,7.14,280607.23,7.49
460985.17,12.31,7.14,280607.23,7.49
461422.51,12.32,7.15,280607.23,7.49
461370.78,12.33,7.15,280607.23,7.5
461319.06,12.33,7.16,280607.23,7.5
461267.33,12.33,7.16,280829.84,7.51
461267.33,12.33,7.16,280822.86,7.51
461215.61,12.33,7.16,280887.46,7.51
461163.88,12.33,7.16,281056.73,7.52
460953.17,12.33,7.16,280890.95,7.51
460901.45,12.33,7.16,280890.95,7.51
460849.72,12.33,7.16,280890.95,7.52
460798.0,12.33,7.16,280890.95,7.52
460746.27,12.34,7.16,280901.8,7.52
460694.55,12.34,7.17,280892.31,7.52
460364.27,12.33,7.16,280592.64,7.52
460312.54,12.33,7.16,280594.2,7.52
460260.82,12.33,7.16,280748.72,7.52
460209.1,12.34,7.16,280591.28,7.52
460157.37,12.34,7.17,280591.28,7.52
460157.37,12.34,7.17,280575.98,7.52
460294.2,12.34,7.17,280575.98,7.52
460242.47,12.35,7.17,280575.98,7.53
460190.75,12.35,7.18,280588.96,7.53
460561.47,12.36,7.19,280585.41,7.53
460509.74,12.36,7.19,280575.98,7.53
460147.3,12.35,7.18,280869.16,7.54
460095.58,12.36,7.18,280830.83,7.54
460098.48,12.36,7.18,280850.85,7.54
460098.48,12.36,7.18,280850.85,7.54
460477.17,12.37,7.2,281293.6,7.55
460425.44,12.37,7.2,281293.6,7.56
460373.72,12.37,7.2,281293.6,7.56
460510.54,12.38,7.21,281293.6,7.56
460458.82,12.38,7.21,281303.11,7.56
460098.41,12.37,7.2,280910.95,7.55
460477.09,12.38,7.21,280901.57,7.55
460613.92,12.39,7.22,280901.46,7.56
460562.2,12.39,7.22,281599.48,7.58
460348.77,12.39,7.21,281314.34,7.57
460297.04,12.39,7.22,281497.49,7.58
460245.32,12.39,7.22,281497.49,7.58
460193.6,12.39,7.22,281497.49,7.58
460572.28,12.4,7.23,281568.95,7.58
460413.73,12.4,7.23,281439.25,7.58
460362.01,12.4,7.23,281402.67,7.58
460232.0,12.4,7.23,281367.79,7.58
460180.28,12.4,7.23,282057.96,7.6
460646.81,12.42,7.24,282452.69,7.61
460595.09,12.42,7.25,282452.69,7.62
460732.62,12.42,7.25,281891.36,7.6
461052.98,12.44,7.26,282747.79,7.63
461415.13,12.45,7.27,282747.79,7.63
461740.49,12.46,7.29,282750.11,7.63
462119.18,12.47,7.3,282748.83,7.63
461758.77,12.46,7.29,282747.79,7.63
461895.6,12.47,7.3,282925.47,7.64
461843.87,12.47,7.3,282865.49,7.64
461792.15,12.47,7.3,282747.79,7.64
462162.87,12.48,7.31,284265.42,7.68
462111.14,12.49,7.31,284265.42,7.68
462059.42,12.49,7.31,284265.42,7.68
