ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
1116512.43,23.47,9.9,540942.89,11.37
1116504.98,23.47,9.9,540666.0,11.37
1116556.51,23.48,9.91,540665.77,11.37
1116716.83,23.48,9.92,540665.4,11.37
1116480.85,23.48,9.91,540665.4,11.37
1116641.16,23.48,9.92,540665.4,11.37
1116405.18,23.48,9.92,540764.76,11.37
1116456.71,23.49,9.92,540715.95,11.38
1116622.62,23.49,9.93,540665.4,11.38
1116622.62,23.49,9.93,540717.1,11.38
1116414.08,23.49,9.92,540761.81,11.38
1116182.52,23.49,9.92,540761.81,11.38
1116182.52,23.49,9.92,540761.81,11.38
1116348.42,23.49,9.93,541684.31,11.4
1116126.85,23.49,9.92,540881.44,11.38
1116336.62,23.5,9.93,542106.02,11.41
1116590.11,23.5,9.94,542323.1,11.42
1116590.11,23.5,9.94,542296.06,11.42
1116482.83,23.5,9.94,541882.31,11.41
1116637.56,23.51,9.94,541882.7,11.41
1116689.09,23.51,9.95,541881.71,11.41
1116448.69,23.51,9.95,541881.71,11.41
1116602.96,23.52,9.95,541931.45,11.41
1116654.49,23.52,9.96,541939.89,11.42
1116814.8,23.53,9.96,541913.18,11.42
1116578.82,23.53,9.96,541881.71,11.42
1116777.1,23.53,9.97,542718.34,11.44
1116975.38,23.54,9.97,542675.99,11.44
1117026.91,23.55,9.98,543137.55,11.45
1117187.23,23.55,9.99,543137.34,11.45
1116951.25,23.55,9.98,543136.95,11.45
1117111.57,23.55,9.99,543136.95,11.45
1116879.88,23.55,9.99,543029.41,11.45
1116643.9,23.55,9.98,543321.49,11.46
1116695.43,23.55,9.99,543253.27,11.46
1116855.75,23.56,9.99,543228.49,11.46
1116619.77,23.56,9.99,543275.44,11.46
1116671.3,23.56,10.0,543162.04,11.46
1116825.57,23.57,10.0,545008.91,11.5
1116555.64,23.56,10.0,545151.77,11.51
1116788.44,23.57,10.01,544751.92,11.5
1116668.95,23.58,10.01,544415.21,11.49
1116823.68,23.58,10.01,544415.89,11.49
1116579.74,23.58,10.01,543974.51,11.49
1116631.27,23.58,10.02,543973.65,11.49
1116682.8,23.59,10.02,543973.24,11.49
1116682.8,23.59,10.02,543973.24,11.49
1116734.33,23.59,10.03,543973.23,11.49
1116493.93,23.59,10.02,543973.23,11.49
1116545.47,23.6,10.03,543973.23,11.5
1116699.73,23.6,10.04,544668.46,11.51
1116455.79,23.6,10.03,544491.55,11.51
1116686.65,23.61,10.04,544495.19,11.51
1116917.51,23.61,10.05,545705.87,11.54
1116969.04,23.62,10.05,545705.64,11.54
1117020.57,23.62,10.06,545705.27,11.54
1117218.84,23.63,10.06,545705.27,11.54
1117218.84,23.63,10.06,545705.27,11.54
1117270.37,23.64,10.07,545705.27,11.54
1117321.9,23.64,10.07,546072.03,11.55
1117062.95,23.64,10.07,545799.08,11.55
1116747.38,23.63,10.07,545487.68,11.54
1116901.64,23.64,10.07,545656.12,11.55
1117061.96,23.64,10.08,545792.4,11.55
1116825.98,23.64,10.08,545120.92,11.54
1116656.05,23.64,10.07,544754.77,11.53
1116821.95,23.65,10.08,546461.65,11.57
1116873.48,23.65,10.08,546461.43,11.57
1116719.73,23.65,10.08,546415.95,11.57
1116771.26,23.65,10.09,546415.58,11.57
1116534.74,23.65,10.08,546154.08,11.57
1116377.54,23.65,10.08,546001.75,11.57
1116389.07,23.65,10.08,546004.29,11.57
1116129.14,23.64,10.08,545549.97,11.56
1116283.4,23.65,10.08,545549.97,11.56
1116334.93,23.66,10.09,545549.97,11.56
1116386.46,23.66,10.09,545549.97,11.56
1116437.99,23.67,10.1,546374.88,11.58
1116489.52,23.67,10.1,546769.77,11.59
1116687.8,23.68,10.11,546916.77,11.6
1116456.24,23.68,10.11,546616.6,11.59
1116461.85,23.68,10.11,546649.11,11.59
1116305.25,23.67,10.11,546790.57,11.6
1116356.78,23.68,10.11,546790.34,11.6
1116517.1,23.68,10.12,546789.97,11.6
1116568.63,23.69,10.12,546789.97,11.6
1116568.63,23.69,10.12,546855.79,11.6
1116568.63,23.69,10.12,546855.79,11.6
1116255.98,23.68,10.12,546538.46,11.6
1116307.51,23.69,10.12,546538.46,11.6
1116047.58,23.69,10.12,546244.22,11.59
1115811.6,23.68,10.12,546244.22,11.59
1115863.13,23.69,10.12,546550.27,11.6
1115914.66,23.69,10.13,546819.74,11.61
1115758.06,23.69,10.12,547078.44,11.62
1115912.32,23.7,10.13,547351.41,11.62
1116102.34,23.7,10.14,547261.7,11.62
1116153.87,23.71,10.14,547261.48,11.62
1116153.87,23.71,10.14,547248.24,11.62
1115985.83,23.71,10.14,547921.7,11.64
1116146.14,23.71,10.15,547921.33,11.64
1115886.22,23.71,10.14,547671.8,11.64
1115886.22,23.71,10.14,547780.36,11.64
1115937.75,23.71,10.15,547780.36,11.64
1116092.01,23.72,10.15,547780.36,11.64
1115774.68,23.72,10.15,547466.62,11.64
1115826.21,23.72,10.15,547539.73,11.64
1115536.29,23.72,10.15,547625.75,11.64
1115587.82,23.72,10.16,547780.08,11.65
1115639.35,23.73,10.16,548111.48,11.66
1115690.88,23.73,10.17,548636.6,11.67
1115742.41,23.74,10.17,548636.38,11.67
1115793.94,23.74,10.18,548636.01,11.67
1115557.96,23.74,10.17,548485.5,11.67
1115718.27,23.75,10.18,548485.5,11.67
1115579.93,23.74,10.18,548511.3,11.67
1115740.25,23.75,10.18,548504.5,11.68
1115527.48,23.75,10.18,548320.65,11.67
1115681.75,23.75,10.19,548307.79,11.67
1115445.77,23.75,10.18,548301.65,11.67
1115497.3,23.76,10.19,548301.65,11.68
1115687.32,23.76,10.2,549330.2,11.7
1115687.32,23.76,10.2,549436.49,11.7
1115519.27,23.76,10.19,549414.54,11.7
1115519.27,23.76,10.19,549414.54,11.7
1115519.27,23.76,10.19,549411.0,11.7
1115679.59,23.77,10.2,549729.5,11.71
1115453.86,23.76,10.2,549570.82,11.71
1115505.39,23.77,10.2,549570.59,11.71
1115348.2,23.77,10.2,549418.67,11.71
1115502.46,23.77,10.21,549418.3,11.71
1115662.78,23.78,10.21,549418.3,11.71
1115817.04,23.79,10.22,549627.88,11.72
1115591.06,23.78,10.22,549472.54,11.71
1115642.59,23.79,10.22,549427.83,11.72
1115385.56,23.78,10.22,549301.42,11.71
1115437.09,23.79,10.22,549291.88,11.72
1115591.36,23.8,10.23,549291.88,11.72
1115642.89,23.8,10.24,551061.1,11.76
1115808.79,23.81,10.24,551060.51,11.76
1115648.86,23.81,10.24,550503.02,11.75
1115700.39,23.81,10.24,550503.02,11.75
1115458.83,23.81,10.24,550503.03,11.75
1115458.83,23.81,10.24,550503.03,11.75
1115619.14,23.81,10.25,550503.02,11.75
1115359.22,23.81,10.24,550572.79,11.75
1115410.75,23.82,10.25,550572.79,11.76
1115300.75,23.81,10.25,550462.79,11.75
1115064.77,23.81,10.24,550567.74,11.76
1114804.84,23.81,10.24,550291.17,11.75
1114856.37,23.81,10.25,550342.96,11.75
1115016.69,23.82,10.25,550302.56,11.75
1115022.3,23.82,10.25,550320.67,11.76
1115073.83,23.82,10.26,550478.28,11.76
1114837.85,23.82,10.25,550204.33,11.76
1114998.17,23.83,10.26,551448.21,11.78
1115229.02,23.83,10.27,551447.61,11.79
1115280.55,23.84,10.27,551447.61,11.79
1115332.09,23.84,10.28,551447.61,11.79
1115096.1,23.84,10.28,551200.54,11.79
1115256.42,23.85,10.28,551291.3,11.79
1115030.44,23.85,10.28,551251.99,11.79
1115081.97,23.85,10.28,551304.68,11.79
1114928.22,23.85,10.28,551200.54,11.79
1115088.53,23.85,10.29,551200.54,11.79
1115140.06,23.86,10.29,552245.62,11.82
1115123.31,23.86,10.29,551975.88,11.81
1115174.84,23.87,10.3,552424.98,11.82
1115340.74,23.87,10.3,552424.39,11.82
1115109.18,23.87,10.3,552424.39,11.82
1115263.44,23.88,10.31,552424.39,11.83
1115263.44,23.88,10.31,552424.39,11.83
1115423.76,23.88,10.31,552619.33,11.83
1115475.29,23.89,10.32,552518.0,11.83
1115629.55,23.89,10.33,552507.98,11.83
1115681.08,23.9,10.33,552424.39,11.83
1115732.61,23.9,10.34,552424.39,11.84
1115523.39,23.9,10.33,552485.0,11.84
1115574.92,23.91,10.34,554174.62,11.88
1115729.18,23.91,10.35,554174.03,11.88
1115469.25,23.91,10.34,553755.1,11.87
1115623.52,23.91,10.35,553755.1,11.87
1115363.59,23.91,10.34,553235.77,11.86
1115313.59,23.91,10.34,553185.77,11.86
1115365.12,23.92,10.35,553185.77,11.86
1115416.65,23.92,10.35,553185.77,11.86
1115614.93,23.93,10.36,553372.09,11.87
1115378.95,23.93,10.36,553489.44,11.87
1115544.85,23.93,10.36,553332.72,11.87
1115313.29,23.93,10.36,553303.12,11.87
1115053.36,23.92,10.36,554198.41,11.89
1114739.04,23.92,10.35,553881.08,11.88
1114739.04,23.92,10.35,553881.08,11.88
1114790.57,23.92,10.36,554152.9,11.89
1114577.8,23.92,10.36,553793.86,11.89
1114317.88,23.92,10.35,553267.79,11.88
1114369.41,23.92,10.36,553557.67,11.88
1114529.72,23.93,10.36,553557.46,11.88
1114303.74,23.93,10.36,553557.07,11.89
1114303.74,23.93,10.36,553557.07,11.89
1114355.27,23.93,10.37,553557.07,11.89
1114515.59,23.94,10.37,553611.89,11.89
1114279.61,23.93,10.37,553583.15,11.89
1114331.14,23.94,10.37,553570.91,11.89
1114382.67,23.95,10.38,553563.52,11.89
1114580.95,23.95,10.39,553557.07,11.9
1114741.27,23.96,10.39,554581.84,11.92
1114792.8,23.96,10.4,554932.14,11.93
1114844.33,23.97,10.4,554931.91,11.93
1114895.86,23.97,10.41,554931.54,11.93
1114947.39,23.98,10.41,554931.54,11.94
1114711.41,23.98,10.41,554703.72,11.93
1114909.68,23.98,10.42,554703.72,11.93
1114753.08,23.98,10.42,554835.33,11.94
1114804.61,23.99,10.42,555202.09,11.95
1114856.14,23.99,10.43,555496.32,11.95
1114907.67,24.0,10.43,555897.08,11.97
1115061.94,24.0,10.44,556202.12,11.97
1115113.47,24.01,10.44,556201.9,11.98
1114869.53,24.01,10.44,555976.95,11.97
1115029.84,24.01,10.45,555976.57,11.97
1115029.84,24.01,10.45,555907.21,11.97
1115081.37,24.02,10.45,555907.21,11.97
1115081.37,24.02,10.45,555999.82,11.98
1114845.39,24.01,10.45,555999.82,11.98
1114896.92,24.02,10.45,556036.23,11.98
1115057.24,24.03,10.46,556008.93,11.98
1115211.51,24.03,10.47,556007.1,11.98
1114975.53,24.03,10.46,556951.84,12.0
1115027.06,24.04,10.47,557116.15,12.01
1115078.59,24.04,10.47,557298.59,12.02
1115078.59,24.04,10.47,557298.59,12.02
1115232.85,24.05,10.48,557297.99,12.02
1115393.17,24.05,10.49,557297.99,12.02
1115547.43,24.06,10.49,557297.99,12.02
1115311.45,24.06,10.49,557703.76,12.03
1115362.98,24.06,10.5,557607.45,12.03
1115414.51,24.07,10.5,557562.04,12.03
1115466.04,24.07,10.51,557503.35,12.03
1115626.36,24.08,10.51,557404.54,12.03
1115626.36,24.08,10.51,557404.54,12.03
1115390.38,24.08,10.51,559002.03,12.07
1115617.26,24.08,10.52,558986.12,12.07
1115668.79,24.09,10.52,558986.12,12.07
1115720.32,24.09,10.53,558986.12,12.07
1115460.39,24.09,10.52,558662.85,12.07
1115620.71,24.1,10.53,558662.85,12.07
1115360.78,24.09,10.53,558368.6,12.06
1115412.31,24.1,10.53,558368.6,12.06
1115463.84,24.1,10.54,558368.6,12.07
1115219.9,24.1,10.53,558538.74,12.07
1115060.08,24.1,10.53,558308.34,12.07
1115111.61,24.1,10.54,558308.34,12.07
1114875.63,24.1,10.53,558989.86,12.08
1114875.63,24.1,10.53,558871.63,12.08
1114927.16,24.11,10.54,559287.75,12.09
1114941.19,24.11,10.54,559419.04,12.1
1114992.72,24.11,10.55,559677.93,12.1
1115044.25,24.12,10.55,559677.71,12.11
1115204.57,24.12,10.56,559677.33,12.11
1115358.84,24.13,10.56,559677.33,12.11
1115358.84,24.13,10.56,559677.33,12.11
1115148.91,24.13,10.56,559725.92,12.11
1114912.93,24.12,10.56,559698.51,12.11
1115067.19,24.13,10.56,559677.33,12.11
1115227.51,24.14,10.57,559677.33,12.11
1114967.58,24.13,10.57,560486.67,12.13
1114868.65,24.13,10.57,560710.86,12.14
1114920.18,24.14,10.57,560585.39,12.14
1115089.57,24.14,10.58,560107.41,12.13
1114991.41,24.14,10.58,559804.49,12.12
1115252.57,24.15,10.58,561110.36,12.15
1115252.57,24.15,10.58,561110.36,12.15
1115304.1,24.16,10.59,561110.13,12.15
1115088.95,24.15,10.59,560807.11,12.15
1115243.22,24.16,10.59,560806.74,12.15
1115073.29,24.16,10.59,560806.74,12.15
1115242.68,24.16,10.6,560839.07,12.15
1115144.52,24.16,10.6,560830.41,12.15
1115342.8,24.17,10.61,560806.74,12.15
1115503.12,24.18,10.61,560806.74,12.15
1115554.65,24.18,10.62,561653.27,12.18
1115398.05,24.18,10.61,561180.72,12.17
1115449.58,24.19,10.62,561246.28,12.17
1115501.11,24.19,10.62,561634.82,12.18
1115655.37,24.2,10.63,561634.22,12.18
1115419.39,24.2,10.63,562130.16,12.19
1115579.71,24.2,10.64,562130.16,12.19
1115343.73,24.2,10.63,562130.16,12.2
1115395.26,24.2,10.64,562130.16,12.2
1115446.79,24.21,10.64,562292.69,12.2
1115186.86,24.21,10.64,562178.45,12.2
1115352.76,24.21,10.65,562644.39,12.21
1115218.69,24.21,10.64,562265.51,12.21
1115270.22,24.22,10.65,562172.44,12.21
1115270.22,24.22,10.65,562340.57,12.21
1115270.22,24.22,10.65,562340.57,12.21
1115430.53,24.22,10.66,562386.21,12.21
1115194.55,24.22,10.65,563520.55,12.24
1115246.08,24.22,10.66,563375.02,12.24
1115246.08,24.22,10.66,563375.02,12.24
1115415.48,24.23,10.66,563374.42,12.24
1115415.48,24.23,10.66,563374.42,12.24
1115476.94,24.23,10.67,563374.42,12.24
1115476.94,24.23,10.67,563374.42,12.24
1115323.19,24.23,10.66,563380.08,12.24
1115374.72,24.24,10.67,563376.07,12.24
1115426.25,24.24,10.67,563374.96,12.24
1115477.78,24.25,10.68,563374.48,12.25
1115708.63,24.25,10.69,563374.42,12.25
1115906.91,24.26,10.7,564237.03,12.27
1115749.72,24.26,10.69,564085.32,12.26
1115433.48,24.25,10.69,563770.83,12.26
1115485.01,24.26,10.69,563650.31,12.26
1115501.85,24.26,10.69,563652.9,12.26
1115553.38,24.27,10.7,564288.84,12.27
1115751.66,24.27,10.71,564288.24,12.28
1115911.98,24.28,10.71,564288.24,12.28
1115922.76,24.28,10.71,564291.46,12.28
1115922.76,24.28,10.71,564264.25,12.28
1115922.76,24.28,10.71,564311.77,12.28
1115974.29,24.28,10.72,564326.89,12.28
1115748.31,24.28,10.72,564311.77,12.28
1115908.63,24.29,10.72,564311.77,12.28
1115960.16,24.29,10.73,564311.77,12.28
1116011.69,24.3,10.73,564311.77,12.29
1115775.71,24.3,10.73,565028.27,12.3
1115827.24,24.3,10.74,565335.78,12.31
1115583.3,24.3,10.73,565545.51,12.32
1115346.78,24.29,10.73,565213.43,12.31
1115501.04,24.3,10.73,565531.37,12.32
1115552.57,24.31,10.74,565531.14,12.32
1115382.64,24.3,10.74,565206.04,12.32
1115434.17,24.31,10.74,565205.67,12.32
1115434.17,24.31,10.74,565158.14,12.32
1115632.45,24.32,10.75,565158.14,12.32
1115792.77,24.32,10.76,565158.14,12.32
1115556.79,24.32,10.75,565212.7,12.32
1115717.11,24.33,10.76,565198.03,12.32
1115947.96,24.33,10.77,565158.14,12.32
1115711.98,24.33,10.77,566050.81,12.34
1115763.51,24.34,10.77,566379.69,12.35
1115815.04,24.34,10.78,566700.13,12.36
1115866.57,24.35,10.78,566699.91,12.37
1115918.1,24.35,10.79,566699.54,12.37
1115969.63,24.36,10.79,566699.54,12.37
1116200.49,24.37,10.8,566699.54,12.37
1116360.81,24.37,10.81,566878.47,12.38
1116412.34,24.38,10.81,567060.01,12.38
1116255.74,24.38,10.81,567225.08,12.39
1116454.02,24.38,10.82,567266.54,12.39
1116608.28,24.39,10.82,567921.58,12.41
1116762.55,24.4,10.83,567920.98,12.41
1116518.61,24.39,10.83,567342.93,12.4
1116282.63,24.39,10.82,568167.19,12.41
1116334.16,24.4,10.83,568167.19,12.42
1116385.69,24.4,10.84,568167.19,12.42
1116437.22,24.41,10.84,568234.84,12.42
1116597.53,24.41,10.85,568221.21,12.42
1116751.8,24.42,10.85,568186.8,12.42
1116751.8,24.42,10.85,568237.2,12.43
1116539.03,24.42,10.85,568137.85,12.42
1116385.28,24.41,10.85,568343.46,12.43
1116215.35,24.41,10.85,567979.88,12.42
1116215.35,24.41,10.85,567943.63,12.42
1115971.41,24.41,10.84,567430.64,12.41
1115735.43,24.41,10.84,567422.44,12.41
1115786.96,24.41,10.84,568828.42,12.44
1115947.28,24.42,10.85,568976.34,12.45
1116101.54,24.42,10.86,568975.74,12.45
1116101.54,24.42,10.86,568975.74,12.45
1116101.54,24.42,10.86,569016.13,12.45
1116153.07,24.43,10.86,569016.13,12.45
1115940.31,24.43,10.86,568706.8,12.45
1115991.84,24.43,10.86,568706.8,12.45
1115755.31,24.43,10.86,568852.52,12.45
1115585.39,24.43,10.86,568248.63,12.44
1115349.41,24.42,10.86,568584.76,12.45
1115515.31,24.43,10.86,568584.76,12.45
1115515.31,24.43,10.86,568584.76,12.45
1115515.31,24.43,10.86,568581.77,12.45
1115366.61,24.43,10.86,568414.22,12.45
1115206.68,24.42,10.86,568444.49,12.45
1115049.49,24.42,10.86,568292.94,12.45
1115049.49,24.42,10.86,568292.94,12.45
1114817.92,24.42,10.85,568262.68,12.45
1114978.24,24.43,10.86,568262.68,12.45
1114821.05,24.42,10.86,568110.14,12.45
1114872.58,24.43,10.86,568499.22,12.46
1114924.11,24.43,10.87,568186.46,12.45
1114688.13,24.43,10.86,568893.03,12.47
1114842.86,24.44,10.87,569421.96,12.48
1114894.39,24.44,10.88,569421.73,12.48
1114653.99,24.44,10.87,569174.68,12.48
1114543.99,24.44,10.87,569064.68,12.48
1114595.52,24.44,10.88,569064.31,12.48
1114764.92,24.45,10.88,569064.31,12.48
1114672.63,24.45,10.88,569095.56,12.48
1114724.16,24.45,10.89,569117.06,12.49
1114884.47,24.46,10.89,569090.71,12.49
1114884.47,24.46,10.89,569212.34,12.49
1114936.0,24.47,10.9,569265.07,12.49
1114700.02,24.46,10.9,569185.93,12.49
1114751.55,24.47,10.9,570440.22,12.52
1114641.55,24.47,10.9,570330.22,12.52
1114839.83,24.47,10.91,570408.44,12.52
1114891.36,24.48,10.91,570408.21,12.52
1115051.68,24.49,10.92,570407.84,12.53
1115103.21,24.49,10.93,570407.84,12.53
1115154.74,24.5,10.93,570407.84,12.53
1115385.6,24.51,10.94,570623.88,12.54
1115539.86,24.51,10.95,570802.17,12.54
1115591.39,24.52,10.95,571226.15,12.55
1115745.66,24.52,10.96,571439.45,12.56
1115899.92,24.53,10.97,571438.85,12.56
1116130.78,24.54,10.97,571438.85,12.56
1116130.78,24.54,10.97,571428.43,12.56
1116361.64,24.55,10.98,571461.85,12.57
1116125.66,24.54,10.98,571892.52,12.58
1116139.69,24.55,10.98,571909.22,12.58
1116300.01,24.55,10.98,571913.81,12.58
1116454.28,24.56,10.99,571915.26,12.58
1116505.81,24.56,11.0,571981.88,12.58
1116269.83,24.56,10.99,573125.12,12.61
1116424.09,24.57,11.0,573785.37,12.63
1116475.62,24.57,11.01,574076.04,12.64
1116319.02,24.57,11.0,573915.88,12.63
1116517.3,24.58,11.01,573915.28,12.63
1116715.58,24.59,11.02,573915.28,12.64
1116875.9,24.59,11.03,573932.03,12.64
1116615.97,24.59,11.02,574006.79,12.64
1116446.04,24.59,11.02,573678.74,12.63
1116600.3,24.59,11.03,573680.5,12.64
1116754.57,24.6,11.03,573661.99,12.64
1116518.59,24.6,11.03,573661.99,12.64
1116305.82,24.59,11.03,573667.27,12.64
1116357.35,24.6,11.03,574372.99,12.66
1116203.6,24.6,11.03,574212.28,12.65
1116401.88,24.6,11.04,574637.25,12.66
1116567.78,24.61,11.04,574656.55,12.67
1116619.31,24.62,11.05,574656.33,12.67
1116670.84,24.62,11.06,574655.95,12.67
1116722.37,24.63,11.06,574655.95,12.67
1116876.63,24.63,11.07,574655.95,12.67
1116561.06,24.63,11.06,574338.63,12.67
1116339.5,24.63,11.06,575317.52,12.69
1116339.5,24.63,11.06,575201.66,12.69
1116493.76,24.63,11.07,575531.71,12.7
1116203.83,24.63,11.06,575243.89,12.69
1116203.83,24.63,11.06,575443.9,12.7
1116369.73,24.64,11.07,575249.13,12.69
1116421.26,24.64,11.07,575468.18,12.7
1116251.34,24.64,11.07,575117.09,12.69
1116251.34,24.64,11.07,575117.09,12.69
1116251.34,24.64,11.07,575117.09,12.69
1116019.77,24.64,11.07,574762.75,12.69
1115759.84,24.63,11.07,574268.39,12.68
1115920.16,24.64,11.07,575961.47,12.72
1115684.18,24.64,11.07,575715.55,12.71
1115844.5,24.64,11.07,575715.34,12.71
1115687.3,24.64,11.07,575562.81,12.71
1115474.54,24.64,11.07,575482.16,12.71
1115474.54,24.64,11.07,575470.23,12.71
1115474.54,24.64,11.07,575423.67,12.71
1115238.56,24.63,11.07,575423.29,12.71
1115258.21,24.63,11.07,575444.31,12.71
1115418.53,24.64,11.07,575444.31,12.71
1115418.53,24.64,11.07,575491.74,12.71
1115470.06,24.64,11.08,575491.74,12.71
1115624.32,24.65,11.09,575663.02,12.72
1115624.32,24.65,11.09,575615.59,12.72
1115398.34,24.65,11.08,575466.42,12.72
1115558.66,24.66,11.09,575482.81,12.72
1115322.14,24.65,11.09,575527.8,12.72
1115169.94,24.65,11.08,575331.57,12.72
1115010.01,24.65,11.08,574884.46,12.71
1115010.01,24.65,11.08,574937.27,12.71
1115061.54,24.65,11.09,575025.07,12.71
1115061.54,24.65,11.09,574997.86,12.71
1114825.56,24.65,11.08,576338.72,12.74
1114877.09,24.66,11.09,576137.02,12.74
1114617.16,24.65,11.09,576181.8,12.74
1114617.16,24.65,11.09,576171.5,12.74
1114617.16,24.65,11.09,576171.5,12.74
1114538.5,24.65,11.09,575725.16,12.73
1114408.76,24.65,11.09,575871.57,12.74
1114460.29,24.66,11.09,575833.06,12.74
1114511.82,24.66,11.1,575815.42,12.74
1114672.14,24.67,11.1,575796.66,12.74
1114723.67,24.68,11.11,575788.46,12.75
1114723.67,24.68,11.11,575838.8,12.75
1114775.2,24.68,11.12,575838.8,12.75
1114929.46,24.69,11.12,576006.55,12.75
1114635.52,24.68,11.12,575382.08,12.74
1114375.59,24.68,11.11,575001.92,12.73
1114139.61,24.68,11.11,576642.63,12.77
1114191.14,24.68,11.12,576356.62,12.77
1114242.67,24.69,11.12,576301.55,12.77
1114396.94,24.7,11.13,576300.95,12.77
1114557.26,24.7,11.14,576300.95,12.77
1114387.33,24.7,11.13,576433.25,12.78
1114541.59,24.71,11.14,576433.27,12.78
1114305.61,24.7,11.14,576433.37,12.78
1114357.14,24.71,11.14,576433.36,12.78
1114200.54,24.71,11.14,576141.93,12.78
1114398.82,24.71,11.15,576347.73,12.78
1114559.14,24.72,11.15,576238.87,12.78
1114320.66,24.72,11.15,576063.75,12.78
1114150.74,24.71,11.15,575914.01,12.78
1114202.27,24.72,11.15,576135.32,12.78
1114253.8,24.73,11.16,576861.26,12.8
1114017.82,24.72,11.16,577105.91,12.81
1114178.13,24.73,11.16,577105.7,12.81
1113942.15,24.73,11.16,577105.31,12.81
1113993.68,24.73,11.17,577105.31,12.81
1113681.03,24.73,11.16,576787.98,12.81
1113911.89,24.73,11.17,576822.87,12.81
1113963.42,24.74,11.17,576844.77,12.81
1113969.03,24.74,11.17,576851.6,12.81
1114129.35,24.75,11.18,576846.6,12.81
1114129.35,24.75,11.18,577014.02,12.82
1114180.88,24.75,11.19,577083.31,12.82
1114379.16,24.76,11.19,578192.91,12.85
1114430.69,24.77,11.2,578256.65,12.85
1114320.69,24.76,11.2,578146.65,12.85
1114372.22,24.77,11.2,578146.42,12.85
1114423.75,24.78,11.21,578146.05,12.85
1114197.77,24.77,11.21,578039.58,12.85
1114037.84,24.77,11.2,578229.16,12.86
1113867.91,24.77,11.2,577934.1,12.85
1114066.19,24.78,11.21,577934.1,12.85
1113822.25,24.77,11.21,577740.93,12.85
1113982.57,24.78,11.21,577740.93,12.85
1114034.1,24.78,11.22,577922.15,12.86
1113798.12,24.78,11.21,577838.95,12.86
1113958.44,24.79,11.22,577841.5,12.86
1113749.73,24.78,11.22,577645.78,12.85
1113948.01,24.79,11.22,577545.2,12.85
1113712.03,24.79,11.22,578899.75,12.88
1113910.31,24.8,11.23,579153.11,12.89
1113910.31,24.8,11.23,579110.32,12.89
1113636.37,24.79,11.23,579222.66,12.89
1113796.68,24.8,11.23,579222.66,12.9
1113848.21,24.8,11.24,579222.66,12.9
1113694.46,24.8,11.24,579010.71,12.89
1113892.74,24.81,11.24,579010.71,12.9
1113648.79,24.81,11.24,578559.46,12.89
1113700.32,24.81,11.25,578594.33,12.89
1113700.32,24.81,11.25,578518.83,12.89
1113854.59,24.82,11.25,578530.13,12.89
1113618.61,24.82,11.25,578483.96,12.89
1113778.93,24.82,11.26,578483.96,12.89
1113933.19,24.83,11.26,579645.91,12.92
1113697.21,24.83,11.26,579512.86,12.92
1113857.53,24.83,11.27,579746.64,12.92
1113909.06,24.84,11.27,579746.42,12.93
1113665.12,24.83,11.27,579784.77,12.93
1113429.14,24.83,11.27,579655.74,12.93
1113185.2,24.83,11.26,579356.55,12.92
1113345.51,24.83,11.27,579356.17,12.92
1113345.51,24.83,11.27,579311.34,12.92
1113397.04,24.84,11.27,579311.34,12.92
1113239.85,24.84,11.27,579158.8,12.92
1113003.87,24.83,11.27,579158.8,12.92
1113164.19,24.84,11.27,579221.67,12.93
1113215.72,24.85,11.28,579252.71,12.93
1113369.98,24.85,11.29,579237.94,12.93
1113134.0,24.85,11.28,579158.8,12.93
1113288.27,24.86,11.29,580546.22,12.96
1113178.27,24.86,11.29,580436.22,12.96
1113338.58,24.86,11.3,580539.52,12.96
1113355.43,24.86,11.3,580644.76,12.97
1113406.96,24.87,11.3,580644.53,12.97
1113180.98,24.87,11.3,580259.88,12.96
1113341.29,24.87,11.31,580259.51,12.96
1113392.82,24.88,11.31,580259.51,12.97
1113132.9,24.87,11.31,580242.3,12.97
1113184.43,24.88,11.31,580242.3,12.97
1112924.5,24.88,11.31,579961.33,12.96
1112688.52,24.87,11.31,579961.33,12.96
1112740.05,24.88,11.31,580267.38,12.97
1112791.58,24.88,11.32,580536.85,12.98
1113022.44,24.89,11.33,580588.92,12.98
1112762.51,24.89,11.32,580694.72,12.99
1112922.83,24.89,11.33,580908.49,12.99
1112696.84,24.89,11.33,581494.47,13.01
1112857.16,24.9,11.33,581494.26,13.01
1112908.69,24.9,11.34,581493.87,13.01
1112648.76,24.9,11.33,581211.49,13.01
1112700.29,24.91,11.34,581211.49,13.01
