ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
566342.23,16.64,3.3,232476.98,6.83
566193.76,16.64,3.3,232385.27,6.83
566045.29,16.64,3.3,232240.35,6.83
565918.05,16.64,3.3,233094.6,6.86
565958.03,16.65,3.31,232453.61,6.84
566019.87,16.66,3.31,232133.24,6.83
566019.87,16.66,3.31,232133.24,6.83
566017.26,16.66,3.32,232052.29,6.83
565989.09,16.66,3.32,232023.14,6.83
565840.61,16.66,3.32,231926.1,6.83
565692.14,16.66,3.32,232043.91,6.84
565543.67,16.66,3.32,231960.38,6.84
565427.04,16.67,3.32,232276.28,6.85
565398.87,16.67,3.33,232301.85,6.85
565439.1,16.68,3.33,232226.42,6.85
565290.63,16.68,3.33,232136.54,6.85
565093.76,16.67,3.33,232014.5,6.84
564796.81,16.67,3.33,232108.7,6.85
564648.34,16.67,3.33,232006.19,6.85
564688.58,16.68,3.33,231964.8,6.85
564531.17,16.67,3.33,231807.39,6.85
564531.17,16.67,3.33,231807.39,6.85
564571.4,16.68,3.34,232343.14,6.86
564857.33,16.69,3.35,233189.23,6.89
565262.99,16.71,3.36,233211.46,6.89
564889.15,16.7,3.35,233107.0,6.89
564740.68,16.7,3.35,233291.24,6.9
564740.68,16.7,3.35,233291.24,6.9
564596.51,16.7,3.35,232652.87,6.88
564596.51,16.7,3.35,232652.87,6.88
564387.5,16.7,3.35,232413.38,6.88
564239.03,16.7,3.35,232242.39,6.87
564417.42,16.71,3.36,232159.9,6.87
563943.83,16.71,3.37,232749.97,6.9
564229.19,16.72,3.38,234061.0,6.94
564229.19,16.72,3.38,234061.0,6.94
564080.72,16.72,3.38,233558.32,6.92
564017.92,16.73,3.38,233192.43,6.92
563989.74,16.73,3.39,233217.99,6.92
564046.02,16.74,3.39,232591.15,6.9
563916.43,16.74,3.39,233336.55,6.93
563916.43,16.74,3.39,233336.55,6.93
564291.58,16.75,3.41,233230.94,6.92
564164.34,16.75,3.41,233128.6,6.92
564164.34,16.75,3.41,233128.6,6.92
564164.34,16.75,3.41,233128.6,6.92
564015.86,16.75,3.41,233260.57,6.93
563867.39,16.75,3.41,233145.01,6.93
563867.39,16.75,3.41,233145.01,6.93
563718.92,16.75,3.41,233058.91,6.93
563570.45,16.75,3.41,233388.48,6.94
563610.68,16.76,3.41,233448.23,6.94
563304.37,16.75,3.41,233012.41,6.93
563087.06,16.75,3.4,233052.36,6.93
562938.59,16.75,3.4,233179.54,6.94
562910.42,16.75,3.41,233205.1,6.94
562910.42,16.75,3.41,233205.1,6.94
562761.94,16.75,3.41,233080.76,6.94
562613.47,16.75,3.41,233445.88,6.95
562898.83,16.76,3.42,233432.14,6.95
563130.94,16.77,3.43,233021.0,6.94
562657.35,16.78,3.43,233611.08,6.97
562316.77,16.77,3.43,234749.0,7.0
562082.44,16.77,3.42,235020.21,7.01
561712.44,16.76,3.41,234650.21,7.0
561563.97,16.76,3.41,234159.21,6.99
561563.97,16.76,3.41,234159.21,6.99
561535.79,16.76,3.42,234174.17,6.99
561387.32,16.76,3.42,234079.39,6.99
561672.68,16.77,3.43,234024.59,6.99
561298.85,16.76,3.42,234126.71,6.99
561150.38,16.76,3.42,234034.37,6.99
561211.84,16.77,3.43,234285.32,7.0
561481.07,16.78,3.44,234630.0,7.01
561332.6,16.78,3.44,234505.19,7.01
561194.74,16.78,3.44,234364.56,7.01
561035.66,16.78,3.44,234681.21,7.02
561441.31,16.8,3.45,234703.44,7.02
561333.9,16.79,3.45,234604.92,7.02
561185.43,16.8,3.45,234504.47,7.02
560811.6,16.79,3.44,234456.03,7.02
559744.13,16.79,3.45,234238.25,7.03
559456.42,16.79,3.44,233939.43,7.02
559518.26,16.79,3.45,233533.19,7.01
559803.62,16.8,3.46,233623.04,7.01
559429.79,16.8,3.45,233539.16,7.01
559238.48,16.79,3.45,233756.39,7.02
559238.48,16.79,3.45,233756.39,7.02
559278.72,16.8,3.46,233724.11,7.02
559564.08,16.81,3.47,234599.76,7.05
559604.31,16.82,3.47,234159.43,7.04
559545.81,16.82,3.48,234001.99,7.03
559621.43,16.82,3.48,234994.6,7.06
559593.25,16.83,3.49,235009.56,7.07
559444.78,16.83,3.49,234867.04,7.07
559439.48,16.83,3.49,234771.74,7.06
559291.01,16.83,3.49,234972.94,7.07
559331.24,16.84,3.49,234744.53,7.07
559182.77,16.84,3.49,234746.69,7.07
559034.3,16.84,3.49,234987.84,7.08
559034.3,16.84,3.49,234965.95,7.08
558885.83,16.84,3.49,234771.4,7.07
559171.19,16.85,3.51,235179.3,7.09
559275.36,16.86,3.51,234233.95,7.06
559247.18,16.86,3.52,234232.66,7.06
559098.71,16.86,3.52,234106.39,7.06
559138.94,16.87,3.52,234241.24,7.07
558913.68,16.86,3.52,234120.37,7.06
558913.68,16.86,3.52,234164.85,7.06
558765.21,16.86,3.52,234045.36,7.06
558765.21,16.86,3.52,234045.36,7.06
558616.74,16.86,3.52,234118.09,7.07
558468.27,16.86,3.52,234117.73,7.07
558330.41,16.86,3.52,234013.92,7.07
557856.82,16.87,3.53,234603.99,7.09
557697.73,16.87,3.53,234718.53,7.1
557549.26,16.87,3.53,234227.54,7.09
556481.79,16.88,3.54,234009.76,7.1
556354.54,16.88,3.54,233894.03,7.1
556326.36,16.89,3.54,233886.78,7.1
556177.89,16.89,3.54,233768.59,7.1
556239.73,16.89,3.55,233695.49,7.1
556091.26,16.89,3.55,233854.57,7.1
555942.79,16.89,3.55,233781.0,7.1
555794.32,16.89,3.55,233795.18,7.11
555645.85,16.89,3.55,233721.34,7.11
555507.99,16.9,3.55,233854.08,7.11
555316.69,16.89,3.55,233914.72,7.12
555487.65,16.9,3.56,233993.86,7.12
555487.65,16.9,3.56,234017.25,7.12
555459.48,16.91,3.56,234000.27,7.12
555499.71,16.91,3.57,233917.78,7.12
555785.07,16.92,3.58,234065.77,7.13
555411.24,16.92,3.57,233970.86,7.13
555451.47,16.92,3.58,233902.66,7.13
555303.0,16.92,3.58,233863.26,7.13
555154.53,16.92,3.58,234260.32,7.14
555194.76,16.93,3.58,234399.29,7.15
555046.29,16.93,3.58,234364.2,7.15
555046.29,16.93,3.58,234347.76,7.15
554836.24,16.92,3.58,234137.71,7.14
554808.06,16.93,3.58,234145.24,7.14
554848.29,16.93,3.59,234073.66,7.14
555080.39,16.94,3.6,234145.41,7.15
554931.92,16.94,3.6,234066.82,7.15
554783.45,16.94,3.6,233981.49,7.15
554634.98,16.94,3.6,234297.57,7.16
554486.51,16.94,3.6,234270.99,7.16
554338.04,16.95,3.6,234396.81,7.17
554309.86,16.95,3.61,234422.37,7.17
553242.38,16.96,3.62,234204.59,7.18
553040.58,16.95,3.61,234092.82,7.18
553080.82,16.96,3.62,234017.4,7.18
552013.34,16.97,3.62,233799.62,7.19
552053.57,16.97,3.63,233721.69,7.19
552053.57,16.97,3.63,233721.69,7.19
551905.1,16.97,3.63,233832.71,7.19
550837.63,16.98,3.64,233614.93,7.2
550689.15,16.98,3.64,233516.71,7.2
550689.15,16.98,3.64,233532.82,7.2
550921.26,16.99,3.65,233471.98,7.2
550444.38,16.99,3.65,232556.44,7.18
550729.74,17.0,3.66,233563.58,7.21
550581.27,17.0,3.66,233637.66,7.21
550553.09,17.01,3.66,233636.37,7.22
550404.62,17.01,3.66,233510.1,7.22
550256.15,17.01,3.66,233674.91,7.22
550256.15,17.01,3.66,233674.91,7.22
550256.15,17.01,3.66,233674.94,7.22
550107.68,17.01,3.66,233597.09,7.22
550286.08,17.02,3.67,234456.48,7.25
550326.31,17.02,3.68,233968.49,7.24
550279.56,17.03,3.68,233877.46,7.24
549212.08,17.04,3.69,233659.68,7.25
549212.08,17.04,3.69,233678.07,7.25
548961.89,17.03,3.69,233742.17,7.25
548933.71,17.04,3.69,233749.71,7.26
548933.71,17.04,3.69,233749.71,7.26
548785.24,17.04,3.69,233669.17,7.25
548465.24,17.03,3.69,233349.17,7.25
548174.67,17.02,3.68,232947.75,7.23
548026.2,17.02,3.68,233012.59,7.24
547662.37,17.01,3.67,232829.58,7.23
547702.6,17.02,3.68,232756.77,7.23
547554.13,17.02,3.68,232710.33,7.23
547257.26,17.01,3.67,232407.18,7.23
547297.49,17.02,3.68,232358.02,7.23
547149.02,17.02,3.68,232763.37,7.24
547189.25,17.02,3.68,232867.14,7.25
547541.65,17.04,3.7,232847.98,7.25
547393.18,17.04,3.7,232923.8,7.25
547244.71,17.04,3.7,232829.33,7.25
547096.24,17.04,3.7,232778.86,7.25
547136.47,17.05,3.7,232708.81,7.25
546988.0,17.05,3.7,233142.25,7.27
547281.54,17.06,3.72,233072.07,7.26
547133.07,17.06,3.72,233678.26,7.29
547431.76,17.07,3.73,233691.63,7.29
547431.76,17.07,3.73,233691.63,7.29
547283.29,17.07,3.73,233566.0,7.29
547134.82,17.07,3.73,233680.42,7.29
547175.05,17.08,3.74,233613.35,7.29
546107.58,17.09,3.75,233395.57,7.3
546147.81,17.09,3.75,233342.24,7.3
545999.34,17.09,3.75,233675.03,7.32
545999.34,17.09,3.75,233675.03,7.32
545850.87,17.1,3.75,233580.8,7.32
545702.4,17.1,3.75,233945.27,7.33
545674.22,17.1,3.76,233952.8,7.33
545525.75,17.1,3.76,233872.26,7.33
545377.28,17.1,3.76,233943.67,7.34
545377.28,17.1,3.76,233943.67,7.34
545555.68,17.11,3.77,233862.91,7.34
545407.21,17.11,3.77,233781.76,7.33
545258.74,17.11,3.77,234098.01,7.35
545258.74,17.11,3.77,234076.21,7.35
545110.26,17.11,3.77,233841.17,7.34
545110.26,17.11,3.77,233864.65,7.34
544961.79,17.11,3.77,234053.79,7.35
544579.78,17.1,3.76,233658.15,7.34
544551.6,17.11,3.77,233633.51,7.34
544403.13,17.11,3.77,233717.02,7.35
544403.13,17.11,3.77,233717.02,7.35
543335.65,17.12,3.78,233499.24,7.36
542268.18,17.13,3.79,233281.46,7.37
542119.71,17.13,3.79,233159.33,7.37
541971.23,17.13,3.79,233090.88,7.37
541822.76,17.13,3.79,233162.69,7.37
541674.29,17.13,3.79,233039.83,7.37
541943.52,17.14,3.8,233477.93,7.39
541795.05,17.14,3.8,233396.26,7.39
541766.88,17.15,3.81,233382.98,7.39
541618.4,17.15,3.81,233279.03,7.39
541469.93,17.15,3.81,233390.75,7.39
541510.17,17.16,3.81,233315.99,7.39
541361.69,17.16,3.81,233226.45,7.39
541213.22,17.16,3.81,233497.05,7.4
541064.75,17.16,3.81,233416.1,7.4
539997.28,17.17,3.82,233198.32,7.41
539848.81,17.17,3.82,233147.86,7.41
540009.33,17.18,3.83,233185.67,7.42
539860.86,17.18,3.84,233053.02,7.42
539570.29,17.17,3.83,232728.62,7.41
539570.29,17.17,3.83,232728.62,7.41
539421.82,17.17,3.83,232683.73,7.41
539273.34,17.17,3.83,232852.41,7.41
539273.34,17.17,3.83,232852.41,7.41
539273.34,17.17,3.83,232852.41,7.41
539124.87,17.17,3.83,232797.22,7.42
539165.11,17.18,3.84,232641.47,7.41
539016.64,17.18,3.84,233141.69,7.43
538868.16,17.18,3.84,232954.52,7.43
538839.99,17.19,3.84,232904.51,7.43
538691.52,17.19,3.84,232837.0,7.43
538543.04,17.19,3.84,232939.42,7.43
538543.04,17.19,3.84,232958.85,7.43
538583.28,17.19,3.85,232895.5,7.43
538868.64,17.2,3.86,232842.96,7.43
538720.17,17.2,3.86,233043.84,7.44
538513.3,17.2,3.86,232781.19,7.43
538364.82,17.2,3.86,232876.43,7.44
538364.82,17.2,3.86,232913.67,7.44
538364.82,17.2,3.86,232913.67,7.44
538364.82,17.2,3.86,232897.16,7.44
538596.93,17.21,3.87,233298.47,7.46
538568.75,17.22,3.87,233306.0,7.46
538420.28,17.22,3.87,233225.46,7.46
538420.28,17.22,3.87,233243.85,7.46
538046.45,17.21,3.86,233092.95,7.45
538086.68,17.21,3.87,233026.22,7.45
537938.21,17.21,3.87,233130.55,7.46
537978.44,17.22,3.88,233040.06,7.46
537829.97,17.22,3.88,233361.32,7.47
538115.33,17.23,3.89,233444.74,7.48
537865.14,17.23,3.89,233591.02,7.48
537742.65,17.23,3.89,233862.68,7.49
537714.48,17.24,3.89,233855.42,7.5
537995.58,17.25,3.9,234006.12,7.5
538035.82,17.25,3.91,233930.97,7.5
538321.18,17.26,3.92,233881.61,7.5
538001.18,17.26,3.91,233561.61,7.49
537852.7,17.26,3.91,233808.54,7.5
537478.87,17.25,3.9,233757.23,7.5
537764.23,17.26,3.92,233670.95,7.5
537655.53,17.26,3.91,233562.25,7.5
536588.05,17.27,3.92,233344.47,7.51
536588.05,17.27,3.92,233342.65,7.51
536559.88,17.27,3.93,233282.6,7.51
536559.88,17.27,3.93,233282.6,7.51
536432.63,17.27,3.93,234475.66,7.55
536305.77,17.27,3.93,233710.8,7.53
536305.77,17.27,3.93,233710.8,7.53
536177.41,17.28,3.93,233818.36,7.53
535787.6,17.27,3.92,233499.05,7.52
535639.13,17.27,3.92,233433.65,7.52
535490.66,17.27,3.92,233597.42,7.53
535490.66,17.27,3.92,233597.42,7.53
535759.89,17.28,3.94,233459.4,7.53
536045.25,17.29,3.95,233401.17,7.53
536223.65,17.3,3.96,234110.66,7.55
536075.18,17.3,3.96,234201.2,7.56
535926.71,17.3,3.96,234327.51,7.56
535453.11,17.31,3.97,234263.82,7.57
535304.64,17.31,3.97,234198.56,7.57
535304.64,17.31,3.97,234198.56,7.57
535156.17,17.31,3.97,234149.84,7.57
535007.7,17.31,3.97,234251.6,7.58
534859.23,17.31,3.97,234119.77,7.58
535019.76,17.32,3.98,234157.59,7.58
534871.29,17.32,3.98,234069.91,7.58
534911.52,17.33,3.98,233991.98,7.58
534614.65,17.32,3.98,233697.36,7.57
534466.18,17.32,3.98,233780.38,7.58
534317.71,17.32,3.98,233698.24,7.58
534169.23,17.32,3.98,233643.16,7.58
534209.47,17.33,3.99,234234.01,7.6
534441.57,17.34,4.0,234386.27,7.6
534413.39,17.34,4.0,234385.86,7.61
534264.92,17.34,4.0,234292.35,7.61
534116.45,17.35,4.0,234371.82,7.61
533048.97,17.36,4.01,234154.04,7.62
532900.5,17.36,4.01,234064.54,7.62
532752.03,17.36,4.01,234006.47,7.62
532603.56,17.36,4.02,234092.45,7.63
532401.76,17.35,4.01,233838.86,7.62
532401.76,17.35,4.01,233838.86,7.62
532441.99,17.36,4.02,233915.42,7.63
532293.52,17.36,4.02,233892.73,7.63
531973.52,17.35,4.01,233572.73,7.62
532134.05,17.36,4.02,233610.55,7.62
531985.57,17.36,4.02,233508.68,7.62
531621.74,17.35,4.01,233369.98,7.62
531621.74,17.35,4.01,233369.98,7.62
531334.04,17.35,4.0,233108.53,7.61
531131.26,17.34,4.0,232860.94,7.6
530982.79,17.34,4.0,232914.73,7.61
531268.15,17.35,4.01,232846.26,7.61
531446.55,17.36,4.02,232770.98,7.6
531486.79,17.37,4.02,232756.23,7.61
531338.31,17.37,4.03,233740.4,7.64
531189.84,17.37,4.03,233670.36,7.64
531189.84,17.37,4.03,233670.36,7.64
531161.67,17.37,4.03,233645.72,7.64
531161.67,17.37,4.03,233645.72,7.64
531013.19,17.38,4.03,233544.31,7.64
530864.72,17.38,4.03,233665.86,7.65
530716.25,17.38,4.03,233556.18,7.65
530716.25,17.38,4.03,233556.18,7.65
530756.48,17.38,4.04,233508.64,7.65
530608.01,17.38,4.04,233522.16,7.65
530648.25,17.39,4.05,233940.1,7.67
530499.78,17.39,4.05,233803.53,7.66
530499.78,17.39,4.05,233803.53,7.66
530499.78,17.39,4.05,233803.53,7.66
530471.6,17.4,4.05,233796.27,7.67
530362.89,17.39,4.05,233687.57,7.66
530362.89,17.39,4.05,233687.57,7.66
530161.09,17.39,4.04,233649.48,7.66
530161.09,17.39,4.04,233649.48,7.66
530161.09,17.39,4.04,233649.48,7.66
530012.62,17.39,4.04,233529.18,7.66
529727.13,17.38,4.04,233258.06,7.65
529767.37,17.39,4.04,233525.47,7.66
529393.54,17.38,4.03,233333.78,7.66
529393.54,17.38,4.03,233333.78,7.66
529433.77,17.38,4.04,233176.98,7.66
529719.13,17.39,4.05,233099.59,7.65
529570.66,17.4,4.05,234180.11,7.69
529570.66,17.4,4.05,234156.01,7.69
529621.5,17.4,4.06,233888.5,7.68
529562.48,17.41,4.06,234052.06,7.69
529562.48,17.41,4.06,234079.86,7.69
529723.0,17.42,4.07,234117.68,7.7
529574.53,17.42,4.07,233997.46,7.7
529426.06,17.42,4.07,233940.13,7.7
529695.29,17.43,4.09,234027.01,7.7
529546.82,17.43,4.09,233947.54,7.7
529398.35,17.43,4.09,233901.78,7.7
529438.58,17.44,4.09,234623.72,7.73
529290.11,17.44,4.09,234593.81,7.73
529261.93,17.44,4.1,234619.37,7.73
529302.17,17.45,4.11,234543.95,7.73
529005.3,17.44,4.1,234239.28,7.72
528856.82,17.44,4.1,234149.41,7.72
528897.06,17.45,4.1,234254.57,7.73
528937.29,17.45,4.11,234180.65,7.73
528937.29,17.45,4.11,234164.96,7.73
529222.65,17.47,4.12,234103.13,7.73
529022.25,17.46,4.12,233961.9,7.72
529062.48,17.47,4.12,233948.89,7.72
528914.01,17.47,4.12,235093.74,7.76
528885.83,17.47,4.13,235119.3,7.77
528737.36,17.47,4.13,234990.5,7.77
528737.36,17.47,4.13,234990.5,7.77
528363.53,17.46,4.12,234583.03,7.75
528363.53,17.46,4.12,234583.03,7.75
528215.06,17.46,4.12,234704.67,7.76
528106.36,17.46,4.12,234596.79,7.76
528146.59,17.47,4.12,234502.11,7.76
528440.14,17.48,4.14,234416.7,7.75
528480.37,17.49,4.14,234802.7,7.77
528108.35,17.48,4.13,234521.13,7.76
527959.88,17.48,4.13,234414.69,7.76
528000.11,17.48,4.14,234994.44,7.78
527971.93,17.49,4.14,234994.03,7.78
528012.17,17.49,4.15,234910.36,7.78
527863.7,17.49,4.15,234988.92,7.79
527715.22,17.5,4.15,234914.22,7.79
527715.22,17.5,4.15,234914.22,7.79
527557.82,17.49,4.15,234756.82,7.78
527409.35,17.49,4.15,234697.69,7.78
527409.35,17.49,4.15,234697.69,7.78
527260.88,17.49,4.15,234662.23,7.79
527112.4,17.49,4.15,234906.14,7.8
526963.93,17.49,4.15,234792.65,7.79
526935.76,17.5,4.16,234755.99,7.8
527221.12,17.51,4.17,234673.06,7.79
527261.35,17.52,4.17,234839.01,7.8
527112.88,17.52,4.18,234694.51,7.8
526964.41,17.52,4.18,234632.5,7.8
527004.64,17.53,4.18,234975.67,7.81
526662.84,17.52,4.17,234645.78,7.8
526437.58,17.51,4.17,234316.39,7.79
526289.11,17.51,4.17,234989.28,7.82
526664.25,17.53,4.18,235100.0,7.82
526664.25,17.53,4.18,235100.0,7.82
526664.25,17.53,4.18,235100.0,7.82
526636.08,17.53,4.19,235114.95,7.83
526676.31,17.54,4.19,235042.78,7.83
526361.26,17.53,4.19,234986.65,7.83
526593.36,17.54,4.2,235058.88,7.83
526444.89,17.54,4.2,234974.6,7.83
526296.42,17.54,4.2,234890.09,7.83
526147.95,17.54,4.2,235267.48,7.84
526326.35,17.55,4.21,235390.26,7.85
526366.58,17.56,4.22,235732.15,7.86
526772.23,17.58,4.23,235754.38,7.87
526613.53,17.57,4.23,235595.48,7.86
526653.76,17.58,4.23,235518.51,7.86
526505.29,17.58,4.23,235650.98,7.87
526545.52,17.58,4.24,235547.26,7.87
526545.52,17.58,4.24,235565.36,7.87
526397.05,17.58,4.24,235491.81,7.87
526106.48,17.58,4.23,235372.75,7.86
525891.54,17.58,4.23,234909.86,7.85
525743.07,17.58,4.23,234837.76,7.85
525605.21,17.58,4.23,235691.1,7.88
525634.83,17.58,4.24,235781.14,7.89
525606.65,17.59,4.25,235796.1,7.89
525606.65,17.59,4.25,235796.1,7.89
525458.18,17.59,4.25,235667.18,7.89
525458.18,17.59,4.25,235667.39,7.89
525084.35,17.58,4.24,235288.85,7.88
524935.88,17.58,4.24,235415.01,7.88
524976.11,17.59,4.24,235337.41,7.88
525261.47,17.6,4.26,235283.6,7.88
525113.0,17.6,4.26,235239.55,7.88
524964.53,17.6,4.26,235769.25,7.9
525004.76,17.61,4.26,235968.38,7.91
524754.57,17.6,4.26,235123.41,7.89
524504.38,17.6,4.26,234742.54,7.88
524476.21,17.61,4.26,234725.55,7.88
524327.74,17.61,4.26,234614.98,7.88
524179.26,17.61,4.27,234760.85,7.89
524357.66,17.62,4.28,234655.84,7.88
524209.19,17.62,4.28,234575.14,7.88
523835.36,17.61,4.27,234186.2,7.87
523708.12,17.61,4.27,235175.5,7.91
524073.97,17.63,4.28,235149.83,7.91
523943.08,17.63,4.28,235015.83,7.91
523914.9,17.63,4.29,235041.39,7.91
523955.13,17.64,4.3,234965.97,7.91
523806.66,17.64,4.3,234876.09,7.91
523658.19,17.64,4.3,235004.54,7.92
523890.29,17.65,4.31,234893.55,7.91
523741.82,17.65,4.31,235478.96,7.94
523534.95,17.65,4.3,235220.82,7.93
523534.95,17.65,4.3,235220.82,7.93
523575.18,17.65,4.31,235239.09,7.93
523426.71,17.66,4.31,235196.74,7.93
523398.54,17.66,4.32,235189.48,7.94
523250.06,17.66,4.32,235097.96,7.94
523519.3,17.67,4.33,235248.75,7.94
523559.53,17.68,4.34,235143.88,7.94
523411.06,17.68,4.34,235079.93,7.94
522343.58,17.69,4.35,234862.15,7.95
522195.11,17.69,4.35,235502.6,7.98
522046.64,17.69,4.35,235130.65,7.97
522086.87,17.7,4.36,235467.64,7.98
522058.69,17.71,4.36,235475.17,7.99
522290.8,17.72,4.37,235346.25,7.98
522142.33,17.72,4.37,235455.27,7.99
521993.86,17.72,4.38,235366.08,7.99
521993.86,17.72,4.38,235366.08,7.99
522172.25,17.73,4.39,235306.4,7.99
522023.78,17.73,4.39,235754.31,8.01
521875.31,17.73,4.39,235718.04,8.01
521726.84,17.73,4.39,235970.1,8.02
521726.84,17.73,4.39,235970.1,8.02
522132.49,17.75,4.4,235993.44,8.02
521984.02,17.75,4.41,235853.28,8.02
522024.26,17.76,4.41,235997.38,8.03
521875.78,17.76,4.41,235898.92,8.03
521916.02,17.76,4.42,235846.97,8.03
521767.55,17.76,4.42,235796.07,8.03
521619.08,17.76,4.42,236446.89,8.05
521797.47,17.77,4.43,236766.3,8.07
521769.3,17.78,4.44,236729.64,8.07
521478.72,17.77,4.43,236541.57,8.06
521276.92,17.77,4.42,236324.1,8.05
521128.45,17.77,4.42,236233.21,8.05
520060.97,17.78,4.44,236015.43,8.07
520101.21,17.79,4.44,236070.82,8.07
519894.34,17.78,4.44,235836.97,8.07
519894.34,17.78,4.44,235836.97,8.07
519745.87,17.78,4.44,235781.69,8.07
519382.03,17.77,4.43,235537.42,8.06
519233.56,17.77,4.43,235517.83,8.06
519085.09,17.77,4.43,235847.17,8.08
519125.32,17.78,4.44,235870.97,8.08
518976.85,17.78,4.44,235792.28,8.08
518948.68,17.79,4.44,235785.03,8.08
518800.2,17.79,4.44,235693.51,8.08
518651.73,17.79,4.44,235997.72,8.09
518364.03,17.78,4.44,235799.38,8.09
518215.56,17.78,4.44,235454.64,8.08
517998.26,17.77,4.43,235190.85,8.07
517849.79,17.78,4.43,235267.41,8.08
517821.61,17.78,4.44,235207.36,8.08
517673.14,17.78,4.44,235384.19,8.09
517524.67,17.78,4.44,235335.24,8.09
517397.42,17.78,4.44,235937.76,8.11
517270.56,17.79,4.44,235402.77,8.09
517270.56,17.79,4.44,235402.77,8.09
517079.25,17.79,4.44,235180.2,8.09
517079.25,17.79,4.44,235180.2,8.09
517364.61,17.8,4.46,235045.18,8.09
517216.14,17.8,4.46,235077.02,8.09
517187.96,17.81,4.46,235102.59,8.09
516891.09,17.8,4.45,234763.14,8.08
516891.09,17.8,4.45,234776.17,8.08
515823.62,17.81,4.47,234558.39,8.1
515823.62,17.81,4.47,234623.59,8.1
515526.68,17.81,4.47,234606.85,8.11
515281.35,17.81,4.46,236335.0,8.17
515281.35,17.81,4.46,236335.0,8.17
515321.58,17.81,4.47,236257.12,8.17
515173.11,17.81,4.47,236179.11,8.17
515014.41,17.81,4.46,236029.09,8.16
515192.81,17.82,4.48,236466.36,8.18
515233.04,17.82,4.48,236574.38,8.18
515526.59,17.84,4.49,236828.46,8.19
515498.41,17.84,4.5,236854.03,8.2
515538.64,17.85,4.51,236778.6,8.2
515390.17,17.85,4.51,236945.75,8.21
515093.3,17.84,4.5,236927.17,8.21
515093.3,17.84,4.5,236927.17,8.21
515271.7,17.85,4.51,236815.82,8.2
514899.68,17.84,4.5,236422.53,8.19
514751.21,17.84,4.5,236293.48,8.19
514791.44,17.85,4.51,236837.93,8.21
514494.57,17.84,4.5,236397.08,8.2
514197.63,17.84,4.5,236607.17,8.21
514169.45,17.85,4.51,236571.18,8.21
514020.98,17.85,4.51,236485.31,8.21
513872.51,17.85,4.51,236596.01,8.22
513724.04,17.85,4.51,236470.59,8.22
513575.57,17.85,4.51,236442.86,8.22
513448.33,17.85,4.51,237047.52,8.24
513380.34,17.86,4.52,236640.59,8.23
513626.94,17.87,4.53,236901.17,8.24
513553.4,17.87,4.53,236164.58,8.22
513967.24,17.89,4.55,236159.25,8.22
514007.47,17.9,4.55,236069.29,8.22
514047.7,17.9,4.56,236035.82,8.22
513899.23,17.91,4.56,236137.81,8.23
513740.53,17.9,4.56,235985.36,8.22
513592.06,17.9,4.56,235908.84,8.22
513443.58,17.9,4.56,235838.26,8.22
513295.11,17.9,4.56,236575.96,8.25
513146.64,17.9,4.56,236587.62,8.26
512774.63,17.89,4.55,236230.76,8.24
512774.63,17.89,4.55,236230.76,8.24
512746.45,17.9,4.56,236256.33,8.25
512597.98,17.9,4.56,236162.28,8.25
512449.51,17.9,4.56,236088.17,8.25
512489.74,17.91,4.57,236226.66,8.25
512775.1,17.92,4.58,236136.41,8.25
512775.1,17.92,4.58,236136.41,8.25
512626.63,17.92,4.58,236073.61,8.25
512262.8,17.91,4.57,236484.91,8.27
512558.77,17.93,4.58,236602.79,8.27
512817.39,17.94,4.6,237152.45,8.3
512789.21,17.94,4.6,237145.19,8.3
512419.47,17.93,4.59,236727.47,8.29
512271.0,17.94,4.59,236609.28,8.28
512311.23,17.94,4.6,236742.51,8.29
512162.76,17.94,4.6,236635.6,8.29
512014.29,17.94,4.6,236564.92,8.29
511865.82,17.94,4.6,236860.32,8.3
511757.12,17.94,4.6,236751.82,8.3
511757.12,17.94,4.6,236751.82,8.3
511608.65,17.94,4.6,236660.4,8.3
511460.18,17.94,4.6,236597.12,8.3
511432.0,17.95,4.61,236622.69,8.3
511472.23,17.96,4.61,236547.26,8.3
510404.75,17.97,4.63,236339.53,8.32
510444.99,17.98,4.63,236261.6,8.32
510296.52,17.98,4.63,236353.56,8.33
510581.88,17.99,4.65,236283.7,8.32
510433.41,17.99,4.65,236222.72,8.33
510433.41,17.99,4.65,236222.72,8.33
510611.8,18.0,4.66,237191.68,8.36
510489.32,18.0,4.66,237235.3,8.37
510202.53,17.99,4.65,236933.53,8.36
510152.53,17.99,4.65,236883.53,8.36
