ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1146,5883,1697060,6212,1697060
1146,5883,1697530,6212,1697530
1146,5883,1697850,6212,1697850
1146,5883,1698660,6212,1698660
1146,5883,1699120,6212,1699120
1146,5883,1699930,6212,1699930
1146,5883,1700250,6212,1700250
1146,5883,1701250,6212,1701250
1146,5883,1702060,6212,1702060
1146,5883,1702380,6212,1702380
1146,5883,1702850,6212,1702850
1146,5883,1703660,6212,1703660
1146,5883,1703890,6212,1703890
1146,5883,1704480,6212,1704480
1146,5883,1704700,6212,1704700
1146,5883,1705290,6212,1705290
1146,5883,1705520,6212,1705520
1146,5883,1705990,6212,1705990
1146,5883,1706800,6212,1706800
1146,5883,1707120,6212,1707120
1146,5883,1707930,6212,1707930
1146,5883,1708400,6212,1708400
1146,5883,1708630,6212,1708630
1146,5883,1709100,6212,1709100
1146,5883,1709570,6212,1709570
1146,5883,1710220,6212,1710220
1146,5883,1711030,6212,1711030
1146,5883,1711500,6212,1711500
1146,5883,1711970,6212,1711970
1146,5883,1712440,6212,1712440
1146,5883,1712900,6212,1712900
1147,5885,1713900,6212,1713900
1147,5885,1713900,6212,1713900
1147,5885,1714710,6212,1714710
1147,5885,1715300,6212,1715300
1147,5885,1715770,6212,1715770
1147,5885,1716580,6212,1716580
1147,5885,1717390,6212,1717390
1147,5885,1717860,6212,1717860
1147,5885,1718670,6212,1718670
1147,5885,1719140,6212,1719140
1147,5885,1720140,6212,1720140
1147,5885,1720790,6212,1720790
1147,5885,1721440,6212,1721440
1147,5885,1722440,6212,1722440
1147,5885,1723090,6212,1723090
1147,5885,1723560,6212,1723560
1147,5885,1723880,6212,1723880
1147,5885,1724690,6212,1724690
1148,5893,1725500,6212,1725500
1148,5893,1725970,6212,1725970
1148,5893,1726620,6212,1726620
1148,5893,1727090,6212,1727090
1149,5895,1727900,6212,1727900
1149,5895,1727900,6212,1727900
1149,5895,1727900,6212,1727900
1149,5895,1728360,6212,1728360
1149,5895,1729170,6212,1729170
1149,5895,1729630,6212,1729630
1149,5895,1729630,6212,1729630
1149,5895,1729950,6212,1729950
1150,5903,1730760,6212,1730760
1150,5903,1731570,6212,1731570
1150,5903,1732040,6212,1732040
1150,5903,1732850,6212,1732850
1150,5903,1733310,6212,1733310
1150,5903,1733310,6212,1733310
1150,5903,1733630,6212,1733630
1150,5903,1734440,6212,1734440
1150,5903,1734810,6212,1734810
1150,5903,1735810,6212,1735810
1150,5903,1735810,6212,1735810
1150,5903,1736280,6212,1736280
1150,5903,1737090,6212,1737090
1150,5903,1737460,6212,1737460
1150,5903,1738270,6212,1738270
1150,5903,1739080,6212,1739080
1150,5903,1739890,6212,1739890
1150,5903,1740480,6212,1740480
1150,5903,1741290,6212,1741290
1150,5903,1742100,6212,1742100
1150,5903,1742100,6212,1742100
1150,5903,1742100,6212,1742100
1150,5903,1742570,6212,1742570
1150,5903,1742890,6212,1742890
1150,5903,1743700,6212,1743700
1150,5903,1744020,6212,1744020
1150,5903,1744490,6212,1744490
1151,5905,1744950,6212,1744950
1151,5905,1744950,6212,1744950
1151,5905,1745180,6212,1745180
1151,5905,1745990,6212,1745990
1151,5905,1746800,6212,1746800
1151,5905,1747800,6212,1747800
1151,5905,1748270,6212,1748270
1151,5905,1749270,6212,1749270
1151,5905,1750080,6212,1750080
1151,5905,1750730,6212,1750730
1151,5905,1751730,6212,1751730
1151,5905,1751730,6212,1751730
1151,5905,1752200,6212,1752200
1151,5905,1752520,6212,1752520
1151,5905,1753330,6212,1753330
1151,5905,1754330,6212,1754330
1151,5905,1754330,6212,1754330
1151,5905,1754650,6212,1754650
1151,5905,1755460,6212,1755460
1152,5913,1756050,6212,1756050
1152,5913,1756520,6212,1756520
1152,5913,1756520,6212,1756520
1152,5913,1757110,6212,1757110
1152,5913,1757340,6212,1757340
1152,5913,1757800,6212,1757800
1152,5913,1758610,6212,1758610
1152,5913,1759080,6212,1759080
1152,5913,1759310,6212,1759310
1152,5913,1759790,6212,1759790
1152,5913,1760790,6212,1760790
1152,5913,1761110,6212,1761110
1152,5913,1762110,6212,1762110
1152,5913,1762430,6212,1762430
1152,5913,1762900,6212,1762900
1152,5913,1763220,6212,1763220
1152,5913,1763690,6212,1763690
1152,5913,1764500,6212,1764500
1152,5913,1765310,6212,1765310
1152,5913,1766120,6212,1766120
1152,5913,1766770,6212,1766770
1152,5913,1767580,6212,1767580
1152,5913,1767800,6212,1767800
1152,5913,1768260,6212,1768260
1152,5913,1768580,6212,1768580
1152,5913,1769390,6212,1769390
1153,5921,1770390,6212,1770390
1153,5921,1770860,6212,1770860
1153,5921,1771670,6212,1771670
1153,5921,1772130,6212,1772130
1153,5921,1772780,6212,1772780
1153,5921,1773010,6212,1773010
1153,5921,1774010,6212,1774010
1153,5921,1775010,6212,1775010
1153,5921,1775820,6212,1775820
1153,5921,1776470,6212,1776470
1153,5921,1777280,6212,1777280
1153,5921,1778090,6212,1778090
1153,5921,1778090,6212,1778090
1153,5921,1778900,6212,1778900
1153,5921,1778900,6212,1778900
1153,5921,1779270,6212,1779270
1153,5921,1780080,6212,1780080
1153,5921,1781080,6212,1781080
1153,5921,1781400,6212,1781400
1153,5921,1782050,6212,1782050
1153,5921,1782370,6212,1782370
1153,5921,1783020,6212,1783020
1153,5921,1783830,6212,1783830
1153,5921,1784640,6212,1784640
1153,5921,1785450,6212,1785450
1153,5921,1785920,6212,1785920
1153,5921,1786510,6212,1786510
1153,5921,1786730,6212,1786730
1153,5921,1787380,6212,1787380
1153,5921,1788190,6212,1788190
1153,5921,1788840,6212,1788840
1153,5921,1789310,6212,1789310
1154,5929,1790120,6212,1790120
1154,5929,1791120,6212,1791120
1154,5929,1792120,6212,1792120
1154,5929,1792590,6212,1792590
1155,5933,1792960,6212,1792960
1156,5935,1793120,6212,1793120
1156,5935,1793930,6212,1793930
1156,5935,1794740,6212,1794740
1156,5935,1795390,6212,1795390
1156,5935,1795390,6212,1795390
1156,5935,1795760,6212,1795760
1156,5935,1796760,6212,1796760
1156,5935,1797570,6212,1797570
1156,5935,1797570,6212,1797570
1156,5935,1798040,6212,1798040
1156,5935,1798510,6212,1798510
1156,5935,1798980,6212,1798980
1157,5943,1799980,6212,1799980
1157,5943,1800450,6212,1800450
1157,5943,1801040,6212,1801040
1157,5943,1801850,6212,1801850
1157,5943,1802080,6212,1802080
1158,5945,1802890,6212,1802890
1158,5945,1803700,6212,1803700
1158,5945,1804170,6212,1804170
1159,5953,1804640,6212,1804640
1159,5953,1804640,6212,1804640
1159,5953,1804960,6212,1804960
1159,5953,1805770,6212,1805770
1159,5953,1806240,6212,1806240
1160,5961,1806830,6212,1806830
1160,5961,1806830,6212,1806830
1160,5961,1807150,6212,1807150
1160,5961,1807960,6212,1807960
1160,5961,1807960,6212,1807960
1160,5961,1808190,6212,1808190
1160,5961,1809190,6212,1809190
1160,5961,1810000,6212,1810000
1160,5961,1810810,6212,1810810
1160,5961,1811620,6212,1811620
1160,5961,1812620,6212,1812620
1160,5961,1813430,6212,1813430
1160,5961,1813660,6212,1813660
1160,5961,1814310,6212,1814310
1161,5969,1814780,6212,1814780
1161,5969,1815780,6212,1815780
1161,5969,1816250,6212,1816250
1161,5969,1816570,6212,1816570
1161,5969,1817040,6212,1817040
1161,5969,1818040,6212,1818040
1161,5969,1818850,6212,1818850
1161,5969,1819170,6212,1819170
1161,5969,1820170,6212,1820170
1161,5969,1820630,6212,1820630
1161,5969,1821440,6212,1821440
1161,5969,1822250,6212,1822250
1161,5969,1822900,6212,1822900
1161,5969,1823710,6212,1823710
1161,5969,1824030,6212,1824030
1161,5969,1824350,6212,1824350
1161,5969,1824820,6212,1824820
1161,5969,1824820,6212,1824820
1161,5969,1825630,6212,1825630
1162,5973,1825630,6212,1825630
1162,5973,1825950,6212,1825950
1162,5973,1826600,6212,1826600
1162,5973,1826920,6212,1826920
1162,5973,1827570,6212,1827570
1163,5981,1828380,6212,1828380
1163,5981,1828850,6212,1828850
1163,5981,1829170,6212,1829170
1163,5981,1829820,6212,1829820
1163,5981,1830820,6212,1830820
1163,5981,1831410,6212,1831410
1163,5981,1832220,6212,1832220
1163,5981,1833030,6212,1833030
1163,5981,1833680,6212,1833680
1163,5981,1834490,6212,1834490
1163,5981,1835300,6212,1835300
1163,5981,1835760,6212,1835760
1163,5981,1836230,6212,1836230
1164,5983,1836700,6212,1836700
1164,5983,1837510,6212,1837510
1164,5983,1837980,6212,1837980
1164,5983,1838790,6212,1838790
1164,5983,1839110,6212,1839110
1164,5983,1839920,6212,1839920
1164,5983,1840390,6212,1840390
1164,5983,1840390,6212,1840390
1164,5983,1841200,6212,1841200
1164,5983,1841660,6212,1841660
1164,5983,1842470,6212,1842470
1164,5983,1843280,6212,1843280
1164,5983,1844090,6212,1844090
1165,5985,1844900,6212,1844900
1165,5985,1845900,6212,1845900
1165,5985,1845900,6212,1845900
1165,5985,1846710,6212,1846710
1165,5985,1846710,6212,1846710
1165,5985,1847030,6212,1847030
1165,5985,1847250,6212,1847250
1165,5985,1847620,6212,1847620
1165,5985,1847620,6212,1847620
1165,5985,1847940,6212,1847940
1165,5985,1848750,6212,1848750
1165,5985,1848980,6212,1848980
1165,5985,1849440,6212,1849440
1165,5985,1849660,6212,1849660
1165,5985,1849770,6212,1849770
1165,5985,1850580,6212,1850580
1165,5985,1851390,6212,1851390
1165,5985,1851860,6212,1851860
1165,5985,1852330,6212,1852330
1165,5985,1852800,6212,1852800
1165,5985,1853270,6212,1853270
1165,5985,1853860,6212,1853860
1165,5985,1854670,6212,1854670
1165,5985,1854670,6212,1854670
1165,5985,1855320,6212,1855320
1166,5993,1856130,6212,1856130
1166,5993,1856590,6212,1856590
1166,5993,1857060,6212,1857060
1166,5993,1857870,6212,1857870
1166,5993,1858680,6212,1858680
1166,5993,1859000,6212,1859000
1167,5995,1859810,6212,1859810
1167,5995,1859810,6212,1859810
1167,5995,1859810,6212,1859810
1167,5995,1860620,6212,1860620
1167,5995,1860670,6212,1860670
1167,5995,1861480,6212,1861480
1167,5995,1862130,6212,1862130
1167,5995,1862940,6212,1862940
1167,5995,1862940,6212,1862940
1167,5995,1862940,6212,1862940
1167,5995,1863590,6212,1863590
1167,5995,1864050,6212,1864050
1167,5995,1864860,6212,1864860
1167,5995,1865860,6212,1865860
1167,5995,1866670,6212,1866670
1167,5995,1867480,6212,1867480
1167,5995,1867710,6212,1867710
1167,5995,1868260,6212,1868260
1167,5995,1868810,6212,1868810
1167,5995,1868810,6212,1868810
1167,5995,1869130,6212,1869130
1167,5995,1869940,6212,1869940
1167,5995,1870750,6212,1870750
1167,5995,1871400,6212,1871400
1167,5995,1871400,6212,1871400
1167,5995,1871400,6212,1871400
1167,5995,1872400,6212,1872400
1167,5995,1872400,6212,1872400
1167,5995,1872870,6212,1872870
1167,5995,1873330,6212,1873330
1167,5995,1873330,6212,1873330
1167,5995,1873800,6212,1873800
1167,5995,1873800,6212,1873800
1167,5995,1874390,6212,1874390
1167,5995,1875200,6212,1875200
1167,5995,1876010,6212,1876010
1167,5995,1877010,6212,1877010
1167,5995,1877330,6212,1877330
1167,5995,1878330,6212,1878330
1167,5995,1878330,6212,1878330
1167,5995,1878650,6212,1878650
1167,5995,1879650,6212,1879650
1167,5995,1880460,6212,1880460
1167,5995,1880780,6212,1880780
1167,5995,1881430,6212,1881430
1167,5995,1882430,6212,1882430
1167,5995,1883430,6212,1883430
1167,5995,1884430,6212,1884430
1167,5995,1884430,6212,1884430
1167,5995,1884890,6212,1884890
1167,5995,1885210,6212,1885210
1167,5995,1885680,6212,1885680
1167,5995,1885680,6212,1885680
1167,5995,1886490,6212,1886490
1167,5995,1886960,6212,1886960
1167,5995,1887280,6212,1887280
1167,5995,1887330,6212,1887330
1167,5995,1887980,6212,1887980
1167,5995,1888790,6212,1888790
1167,5995,1889600,6212,1889600
1167,5995,1889600,6212,1889600
1167,5995,1890070,6212,1890070
1167,5995,1890880,6212,1890880
1167,5995,1891690,6212,1891690
1167,5995,1892340,6212,1892340
1167,5995,1892570,6212,1892570
1167,5995,1893040,6212,1893040
1167,5995,1893510,6212,1893510
1167,5995,1894320,6212,1894320
1167,5995,1894540,6212,1894540
1167,5995,1895190,6212,1895190
1167,5995,1895840,6212,1895840
1167,5995,1896310,6212,1896310
1167,5995,1896310,6212,1896310
1167,5995,1897310,6212,1897310
1167,5995,1897630,6212,1897630
1167,5995,1898090,6212,1898090
1167,5995,1898740,6212,1898740
1167,5995,1899060,6212,1899060
1167,5995,1899380,6212,1899380
1167,5995,1899700,6212,1899700
1167,5995,1899860,6212,1899860
1167,5995,1900090,6212,1900090
1167,5995,1900560,6212,1900560
1168,5997,1901150,6212,1901150
1168,5997,1901150,6212,1901150
1168,5997,1901620,6212,1901620
1168,5997,1902430,6212,1902430
1168,5997,1903240,6212,1903240
1168,5997,1903790,6212,1903790
1168,5997,1904110,6212,1904110
1168,5997,1905110,6212,1905110
1168,5997,1905920,6212,1905920
1168,5997,1905920,6212,1905920
1168,5997,1906390,6212,1906390
1168,5997,1906710,6212,1906710
1168,5997,1907080,6212,1907080
1168,5997,1907400,6212,1907400
1168,5997,1908210,6212,1908210
1168,5997,1908680,6212,1908680
1168,5997,1909490,6212,1909490
1168,5997,1909810,6212,1909810
1168,5997,1910040,6212,1910040
1168,5997,1910510,6212,1910510
1168,5997,1911510,6212,1911510
1168,5997,1912320,6212,1912320
1168,5997,1912320,6212,1912320
1168,5997,1912320,6212,1912320
1168,5997,1912550,6212,1912550
1168,5997,1913020,6212,1913020
1168,5997,1914020,6212,1914020
1168,5997,1914610,6212,1914610
1168,5997,1915080,6212,1915080
1168,5997,1915890,6212,1915890
1168,5997,1916700,6212,1916700
1168,5997,1917700,6212,1917700
1168,5997,1918170,6212,1918170
1168,5997,1918980,6212,1918980
1168,5997,1919300,6212,1919300
1169,6005,1919620,6212,1919620
1169,6005,1920090,6212,1920090
1169,6005,1920900,6212,1920900
1169,6005,1921130,6212,1921130
1169,6005,1921450,6212,1921450
1169,6005,1921450,6212,1921450
1169,6005,1921770,6212,1921770
1169,6005,1922580,6212,1922580
1169,6005,1923050,6212,1923050
1169,6005,1923520,6212,1923520
1169,6005,1924520,6212,1924520
1169,6005,1924990,6212,1924990
1169,6005,1924990,6212,1924990
1169,6005,1925800,6212,1925800
1169,6005,1926610,6212,1926610
1169,6005,1927080,6212,1927080
1169,6005,1927540,6212,1927540
1169,6005,1928350,6212,1928350
1169,6005,1929160,6212,1929160
1169,6005,1929810,6212,1929810
1169,6005,1930620,6212,1930620
1169,6005,1930620,6212,1930620
1169,6005,1931430,6212,1931430
1169,6005,1932240,6212,1932240
1169,6005,1932710,6212,1932710
1169,6005,1933170,6212,1933170
1169,6005,1933170,6212,1933170
1169,6005,1933640,6212,1933640
1169,6005,1934290,6212,1934290
1169,6005,1934760,6212,1934760
1169,6005,1935410,6212,1935410
1169,6005,1935880,6212,1935880
1169,6005,1936100,6212,1936100
1169,6005,1936750,6212,1936750
1169,6005,1937220,6212,1937220
1169,6005,1937540,6212,1937540
1169,6005,1937540,6212,1937540
1169,6005,1938020,6212,1938020
1169,6005,1938830,6212,1938830
1170,6007,1939290,6212,1939290
1170,6007,1939840,6212,1939840
1170,6007,1940840,6212,1940840
1170,6007,1941650,6212,1941650
1170,6007,1942460,6212,1942460
1170,6007,1942460,6212,1942460
1170,6007,1942690,6212,1942690
1170,6007,1943690,6212,1943690
1170,6007,1944160,6212,1944160
1170,6007,1944380,6212,1944380
1170,6007,1945190,6212,1945190
1170,6007,1946190,6212,1946190
1170,6007,1947000,6212,1947000
1170,6007,1947320,6212,1947320
1170,6007,1947640,6212,1947640
1171,6011,1948110,6212,1948110
1171,6011,1948700,6212,1948700
1171,6011,1949700,6212,1949700
1171,6011,1950510,6212,1950510
1171,6011,1950980,6212,1950980
1171,6011,1951790,6212,1951790
1171,6011,1952260,6212,1952260
1171,6011,1953260,6212,1953260
1171,6011,1953910,6212,1953910
1171,6011,1954720,6212,1954720
1171,6011,1955190,6212,1955190
1171,6011,1955510,6212,1955510
1171,6011,1956320,6212,1956320
1171,6011,1957130,6212,1957130
1171,6011,1957940,6212,1957940
1172,6013,1958410,6212,1958410
1172,6013,1959060,6212,1959060
1172,6013,1959870,6212,1959870
1172,6013,1960680,6212,1960680
1172,6013,1961150,6212,1961150
1172,6013,1961960,6212,1961960
1172,6013,1961960,6212,1961960
1172,6013,1962430,6212,1962430
1172,6013,1963240,6212,1963240
1172,6013,1964240,6212,1964240
1172,6013,1964610,6212,1964610
1172,6013,1965080,6212,1965080
1172,6013,1965400,6212,1965400
1172,6013,1966400,6212,1966400
1172,6013,1967210,6212,1967210
1172,6013,1968020,6212,1968020
1172,6013,1968490,6212,1968490
1172,6013,1969300,6212,1969300
1172,6013,1969950,6212,1969950
1173,6021,1970500,6212,1970500
1173,6021,1970970,6212,1970970
1173,6021,1971440,6212,1971440
1173,6021,1972250,6212,1972250
1173,6021,1973250,6212,1973250
1173,6021,1974060,6212,1974060
1173,6021,1974870,6212,1974870
1173,6021,1975680,6212,1975680
1173,6021,1976000,6212,1976000
1173,6021,1976470,6212,1976470
1173,6021,1976470,6212,1976470
1173,6021,1977280,6212,1977280
1173,6021,1978090,6212,1978090
1173,6021,1978090,6212,1978090
1173,6021,1978410,6212,1978410
1173,6021,1979410,6212,1979410
1173,6021,1980220,6212,1980220
1174,6023,1980690,6212,1980690
1174,6023,1980920,6212,1980920
1174,6023,1980920,6212,1980920
1174,6023,1981380,6212,1981380
1174,6023,1981610,6212,1981610
1174,6023,1982420,6212,1982420
1174,6023,1982740,6212,1982740
1174,6023,1983550,6212,1983550
1174,6023,1984200,6212,1984200
1174,6023,1984670,6212,1984670
1174,6023,1985140,6212,1985140
1174,6023,1986140,6212,1986140
1174,6023,1986610,6212,1986610
1174,6023,1986610,6212,1986610
1174,6023,1987420,6212,1987420
1174,6023,1988230,6212,1988230
1174,6023,1989230,6212,1989230
1174,6023,1990040,6212,1990040
1174,6023,1990510,6212,1990510
1174,6023,1991100,6212,1991100
1174,6023,1992100,6212,1992100
1174,6023,1992910,6212,1992910
1174,6023,1993380,6212,1993380
1175,6031,2001380,6212,2001380
1175,6031,2002190,6212,2002190
1175,6031,2002410,6212,2002410
1175,6031,2003220,6212,2003220
1175,6031,2003870,6212,2003870
1175,6031,2004680,6212,2004680
1175,6031,2005490,6212,2005490
1175,6031,2005720,6212,2005720
1175,6031,2006530,6212,2006530
1175,6031,2007530,6212,2007530
1175,6031,2008340,6212,2008340
1175,6031,2008810,6212,2008810
1175,6031,2009280,6212,2009280
1175,6031,2009280,6212,2009280
1175,6031,2009750,6212,2009750
1175,6031,2010750,6212,2010750
1175,6031,2010970,6212,2010970
1175,6031,2011430,6212,2011430
1175,6031,2012240,6212,2012240
1175,6031,2012710,6212,2012710
1175,6031,2013260,6212,2013260
1175,6031,2014070,6212,2014070
1175,6031,2014070,6212,2014070
1175,6031,2014880,6212,2014880
1175,6031,2015690,6212,2015690
1175,6031,2016160,6212,2016160
1175,6031,2016380,6212,2016380
1175,6031,2016850,6212,2016850
1175,6031,2017660,6212,2017660
1175,6031,2018310,6212,2018310
1175,6031,2018780,6212,2018780
1175,6031,2019250,6212,2019250
1175,6031,2019570,6212,2019570
1175,6031,2020040,6212,2020040
1175,6031,2020510,6212,2020510
1175,6031,2020510,6212,2020510
1175,6031,2021320,6212,2021320
1175,6031,2021320,6212,2021320
1175,6031,2021870,6212,2021870
1175,6031,2022030,6212,2022030
1175,6031,2023030,6212,2023030
1175,6031,2023500,6212,2023500
1175,6031,2024500,6212,2024500
1175,6031,2024820,6212,2024820
1175,6031,2025820,6212,2025820
1175,6031,2025820,6212,2025820
1175,6031,2026630,6212,2026630
1175,6031,2027100,6212,2027100
1176,6033,2027570,6212,2027570
1176,6033,2028380,6212,2028380
1176,6033,2029190,6212,2029190
1176,6033,2029660,6212,2029660
1176,6033,2030130,6212,2030130
1176,6033,2030940,6212,2030940
1176,6033,2030940,6212,2030940
1176,6033,2030940,6212,2030940
1176,6033,2031410,6212,2031410
1176,6033,2031630,6212,2031630
1176,6033,2032090,6212,2032090
1176,6033,2032560,6212,2032560
1177,6041,2033210,6212,2033210
1177,6041,2033210,6212,2033210
1177,6041,2034210,6212,2034210
1177,6041,2034210,6212,2034210
1178,6043,2034760,6212,2034760
1178,6043,2035230,6212,2035230
1178,6043,2035690,6212,2035690
1178,6043,2036010,6212,2036010
1178,6043,2036820,6212,2036820
1178,6043,2036820,6212,2036820
1178,6043,2037290,6212,2037290
1178,6043,2038100,6212,2038100
1178,6043,2038910,6212,2038910
1178,6043,2039380,6212,2039380
1178,6043,2039850,6212,2039850
1178,6043,2040850,6212,2040850
1178,6043,2041850,6212,2041850
1178,6043,2041850,6212,2041850
1178,6043,2042310,6212,2042310
1178,6043,2043120,6212,2043120
1178,6043,2043930,6212,2043930
1178,6043,2044480,6212,2044480
1178,6043,2044480,6212,2044480
1178,6043,2044710,6212,2044710
1178,6043,2044710,6212,2044710
1178,6043,2045180,6212,2045180
1178,6043,2045340,6212,2045340
1178,6043,2045810,6212,2045810
1178,6043,2046280,6212,2046280
1178,6043,2046750,6212,2046750
1178,6043,2047220,6212,2047220
1178,6043,2047870,6212,2047870
1178,6043,2048680,6212,2048680
1178,6043,2049140,6212,2049140
1178,6043,2049140,6212,2049140
1179,6045,2050140,6212,2050140
1179,6045,2050610,6212,2050610
1179,6045,2051080,6212,2051080
1179,6045,2051080,6212,2051080
1179,6045,2051080,6212,2051080
1179,6045,2051240,6212,2051240
1179,6045,2052050,6212,2052050
1179,6045,2052050,6212,2052050
1179,6045,2052050,6212,2052050
1179,6045,2052860,6212,2052860
1179,6045,2053670,6212,2053670
1179,6045,2053670,6212,2053670
1179,6045,2053990,6212,2053990
1179,6045,2054990,6212,2054990
1179,6045,2055460,6212,2055460
1179,6045,2055930,6212,2055930
1179,6045,2056740,6212,2056740
1179,6045,2057740,6212,2057740
1179,6045,2058550,6212,2058550
1179,6045,2059020,6212,2059020
1179,6045,2060020,6212,2060020
