ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
1064502.13,24.44,10.87,542631.36,12.46
1064518.97,24.44,10.87,542633.97,12.46
1064570.5,24.45,10.88,542633.97,12.46
1064432.15,24.45,10.88,543207.6,12.48
1064172.23,24.44,10.87,542955.28,12.47
1064341.62,24.45,10.88,543097.0,12.47
1064393.15,24.45,10.89,543276.76,12.48
1064454.61,24.46,10.89,543067.58,12.48
1064208.09,24.45,10.89,543697.55,12.49
1064208.09,24.45,10.89,543697.55,12.49
1064406.37,24.46,10.89,543641.35,12.49
1064457.9,24.46,10.9,544097.63,12.51
1064618.22,24.47,10.9,544097.42,12.51
1064374.28,24.47,10.9,544285.32,12.51
1064138.3,24.46,10.9,544284.93,12.51
1064307.69,24.47,10.9,544284.93,12.51
1064359.22,24.48,10.91,544284.93,12.52
1064412.23,24.48,10.91,544315.45,12.52
1064463.76,24.48,10.92,544305.65,12.52
1064694.61,24.49,10.93,544284.93,12.52
1064848.88,24.5,10.93,544284.93,12.52
1065079.74,24.51,10.94,545998.93,12.56
1065131.27,24.51,10.95,546348.72,12.57
1064773.21,24.51,10.94,545637.18,12.56
1064933.52,24.51,10.95,545636.97,12.56
1064985.05,24.52,10.95,545636.58,12.56
1064985.05,24.52,10.95,545601.49,12.56
1064886.28,24.52,10.95,545494.04,12.56
1064650.3,24.52,10.95,545515.83,12.56
1064390.37,24.51,10.95,545222.56,12.56
1064241.45,24.51,10.94,545076.45,12.55
1064401.77,24.52,10.95,545075.84,12.55
1064453.3,24.52,10.96,545066.48,12.56
1064628.68,24.53,10.96,545567.51,12.57
1064392.7,24.52,10.96,545561.92,12.57
1064582.72,24.53,10.96,545981.51,12.58
1064590.98,24.53,10.96,545678.23,12.57
1064347.04,24.53,10.96,545555.68,12.57
1064358.27,24.53,10.96,545598.46,12.57
1064568.03,24.53,10.97,546654.46,12.6
1064619.56,24.54,10.97,546661.5,12.6
1064553.36,24.54,10.97,546830.51,12.61
1064604.89,24.55,10.98,546750.33,12.61
1064759.15,24.55,10.99,546749.74,12.61
1064919.47,24.56,10.99,546749.74,12.61
1064693.49,24.56,10.99,546749.74,12.61
1064745.02,24.56,11.0,546810.27,12.61
1064796.55,24.57,11.0,546796.64,12.62
1064956.87,24.57,11.01,546786.38,12.62
1064720.89,24.57,11.01,546777.51,12.62
1064511.66,24.57,11.0,546663.28,12.62
1064563.19,24.57,11.01,546635.5,12.62
1064723.51,24.58,11.01,547947.42,12.65
1064723.51,24.58,11.01,547947.42,12.65
1064723.51,24.58,11.01,547938.9,12.65
1064775.04,24.59,11.02,548062.25,12.66
1064515.11,24.58,11.02,547737.65,12.65
1064426.03,24.58,11.02,547713.43,12.65
1064595.42,24.59,11.02,547712.83,12.65
1064497.26,24.59,11.02,547712.83,12.65
1064687.28,24.59,11.03,547729.61,12.65
1064841.55,24.6,11.04,547725.75,12.65
1064673.5,24.6,11.03,547720.77,12.66
1064833.82,24.61,11.04,547712.83,12.66
1064607.84,24.6,11.04,548499.67,12.68
1064607.84,24.6,11.04,548509.86,12.68
1064659.37,24.61,11.04,548230.62,12.67
1064825.27,24.62,11.05,550297.95,12.72
1064988.86,24.62,11.06,550127.5,12.72
1066064.02,24.65,11.08,550429.95,12.73
1066224.34,24.66,11.09,550429.74,12.73
1066238.67,24.66,11.09,550473.29,12.73
1066290.2,24.66,11.1,550472.9,12.73
1066171.56,24.66,11.1,550484.13,12.73
1066223.09,24.67,11.1,550484.19,12.74
1066421.37,24.68,11.11,550472.9,12.74
1066472.9,24.68,11.11,550472.9,12.74
1066633.22,24.69,11.12,550997.77,12.75
1066684.75,24.69,11.13,551350.38,12.76
1066448.77,24.69,11.12,551193.26,12.76
1066448.77,24.69,11.12,550562.69,12.75
1066679.63,24.7,11.13,552222.61,12.79
1066877.91,24.71,11.14,552222.01,12.79
1066929.44,24.71,11.15,552222.01,12.79
1066980.97,24.72,11.15,552222.01,12.79
1067141.28,24.73,11.16,552222.01,12.79
1066905.3,24.72,11.16,552283.86,12.8
1067103.58,24.73,11.16,552227.92,12.8
1066859.64,24.73,11.16,551904.79,12.79
1067013.91,24.73,11.17,551898.88,12.79
1067174.22,24.74,11.17,553216.56,12.83
1067328.49,24.75,11.18,553633.79,12.84
1067092.51,24.74,11.18,553370.02,12.83
1067252.83,24.75,11.18,553369.81,12.83
1067304.36,24.76,11.19,553369.42,12.84
1067355.89,24.76,11.2,553369.42,12.84
1067119.9,24.76,11.19,553369.42,12.84
1066833.38,24.76,11.19,553012.75,12.83
1066987.65,24.76,11.2,553170.75,12.84
1067147.97,24.77,11.2,553132.26,12.84
1067147.97,24.77,11.2,553791.58,12.85
1066978.04,24.77,11.2,554038.61,12.86
1066978.04,24.77,11.2,554038.61,12.86
1067208.9,24.78,11.21,556069.07,12.91
1067501.55,24.79,11.22,555650.3,12.9
1067501.55,24.79,11.22,555650.3,12.9
1067661.86,24.79,11.23,555650.1,12.9
1067661.86,24.79,11.23,555619.95,12.9
1067627.8,24.8,11.23,555313.53,12.9
1067679.33,24.8,11.24,555313.14,12.9
1067570.28,24.8,11.24,555052.69,12.9
1067621.81,24.81,11.24,555052.69,12.9
1067673.34,24.81,11.25,555052.69,12.9
1067568.44,24.81,11.25,554785.81,12.89
1067619.97,24.82,11.25,554785.81,12.9
1067774.23,24.83,11.26,555199.63,12.91
1067825.76,24.83,11.27,555565.59,12.92
1067877.29,24.84,11.27,556142.53,12.94
1067891.18,24.84,11.27,556242.63,12.94
1067733.99,24.84,11.27,556120.24,12.94
1067564.06,24.83,11.27,555520.32,12.92
1067328.08,24.83,11.26,556068.58,12.94
1067488.39,24.84,11.27,556068.37,12.94
1067488.39,24.84,11.27,556068.37,12.94
1067539.92,24.84,11.28,556067.98,12.94
1067754.18,24.85,11.28,556067.98,12.94
1067528.2,24.85,11.28,556067.98,12.94
1067697.59,24.85,11.29,556101.52,12.94
1067697.59,24.85,11.29,556101.52,12.94
1067749.12,24.86,11.29,556095.86,12.95
1067650.96,24.86,11.29,556085.8,12.95
1067650.96,24.86,11.29,556081.25,12.95
1067811.28,24.87,11.3,556071.15,12.95
1067575.3,24.86,11.3,556063.43,12.95
1067744.69,24.87,11.3,556964.82,12.97
1067797.7,24.87,11.3,556378.34,12.96
1067797.7,24.87,11.3,558317.5,13.0
1068492.99,24.89,11.32,558440.29,13.01
1068647.26,24.9,11.33,558439.69,13.01
1068801.52,24.9,11.34,558439.69,13.01
1068541.6,24.9,11.33,558500.7,13.01
1068701.91,24.91,11.34,558534.9,13.02
1068701.91,24.91,11.34,558534.9,13.02
1068557.68,24.91,11.34,558042.17,13.01
1068711.95,24.92,11.35,558060.57,13.01
1068475.97,24.91,11.35,558170.62,13.01
1068636.28,24.92,11.35,560846.58,13.08
1068944.11,24.93,11.36,561089.75,13.09
1070643.46,24.97,11.4,561326.96,13.09
1070797.72,24.98,11.41,561326.37,13.09
1070958.04,24.99,11.42,561326.37,13.1
1071009.57,24.99,11.42,561326.37,13.1
1070739.64,24.99,11.42,561360.31,13.1
1070791.17,24.99,11.43,561359.29,13.1
1070702.09,24.99,11.43,561332.77,13.1
1070892.11,25.0,11.43,561326.37,13.1
1070943.64,25.0,11.44,561841.47,13.12
1070697.96,25.0,11.44,561476.42,13.11
1070380.88,25.0,11.43,561159.1,13.1
1070550.27,25.0,11.44,561009.04,13.1
1070550.27,25.0,11.44,562781.51,13.14
1070725.07,25.01,11.45,562581.76,13.14
1070725.07,25.01,11.45,562581.76,13.14
1070511.07,25.01,11.44,562265.73,13.14
1070562.6,25.02,11.45,562265.5,13.14
1070614.13,25.02,11.45,562265.13,13.14
1070468.16,25.02,11.45,562122.12,13.14
1070371.61,25.02,11.45,562027.93,13.14
1070541.0,25.02,11.46,562027.93,13.14
1070592.53,25.03,11.46,562027.93,13.14
1070644.06,25.03,11.47,562027.93,13.14
1070429.0,25.03,11.47,562107.79,13.15
1070598.4,25.04,11.47,562027.93,13.14
1070649.93,25.04,11.48,562027.93,13.15
1070374.87,25.04,11.48,563147.23,13.18
1070426.4,25.05,11.48,563098.38,13.18
1070580.67,25.06,11.49,563097.78,13.18
1070740.98,25.06,11.5,563097.78,13.18
1070792.51,25.07,11.5,563097.78,13.18
1070556.53,25.07,11.5,563097.78,13.18
1070710.8,25.07,11.51,563288.23,13.19
1070450.87,25.07,11.5,563124.06,13.19
1070502.4,25.07,11.51,563119.95,13.19
1070553.93,25.08,11.51,563097.78,13.19
1070708.2,25.09,11.52,564469.53,13.23
1070868.51,25.09,11.53,564676.43,13.23
1070755.25,25.09,11.53,564505.92,13.23
1070965.02,25.1,11.53,564507.57,13.23
1070965.02,25.1,11.53,564507.57,13.23
1070908.12,25.1,11.54,564505.62,13.23
1070908.12,25.1,11.54,564680.68,13.24
1071077.52,25.11,11.54,564681.29,13.24
1070902.46,25.11,11.54,564701.3,13.24
1071100.74,25.12,11.55,564680.39,13.24
1071100.74,25.12,11.55,564604.81,13.24
1071152.27,25.12,11.55,564604.81,13.24
1071306.53,25.13,11.56,564604.81,13.24
1071358.06,25.13,11.57,565508.22,13.27
1071149.53,25.13,11.56,564899.53,13.25
1070889.6,25.13,11.56,564604.81,13.25
1070740.83,25.12,11.56,564461.06,13.24
1070740.83,25.12,11.56,564547.7,13.25
1070895.1,25.13,11.57,565828.35,13.28
1070946.63,25.14,11.57,565968.36,13.28
1070686.7,25.13,11.57,565545.74,13.28
1070550.85,25.13,11.57,565545.74,13.28
1070550.85,25.13,11.57,565496.63,13.28
1070306.91,25.13,11.56,565323.32,13.27
1070467.23,25.14,11.57,565323.12,13.27
1070518.76,25.14,11.58,565324.11,13.28
1070717.04,25.15,11.58,565323.12,13.28
1070559.84,25.15,11.58,565217.7,13.28
1070611.37,25.15,11.59,565217.7,13.28
1070367.43,25.15,11.58,565217.7,13.28
1070418.96,25.16,11.59,565476.12,13.29
1070418.96,25.16,11.59,565472.46,13.29
1070470.49,25.16,11.6,565735.85,13.3
1070522.02,25.17,11.6,566140.52,13.31
1070573.55,25.17,11.61,566510.7,13.32
1070416.66,25.17,11.6,566359.95,13.32
1070180.68,25.17,11.6,566359.56,13.32
1070334.94,25.18,11.61,566359.56,13.32
1070284.94,25.18,11.61,566309.56,13.32
1070336.47,25.18,11.61,566309.56,13.32
1070076.54,25.18,11.61,566428.15,13.33
1070236.86,25.18,11.62,566378.28,13.33
1070000.88,25.18,11.61,566341.27,13.33
1070161.2,25.19,11.62,566453.74,13.33
1070212.73,25.19,11.63,567752.12,13.37
1070264.26,25.2,11.63,567538.8,13.36
1070175.17,25.2,11.63,567419.59,13.36
1070467.83,25.21,11.64,567285.4,13.36
1070419.21,25.21,11.64,567645.33,13.37
1070470.74,25.21,11.65,567645.11,13.37
1070631.06,25.22,11.65,567644.74,13.37
1070395.08,25.22,11.65,567644.74,13.37
1070411.92,25.22,11.65,567648.17,13.37
1070123.74,25.21,11.65,567322.39,13.37
1069909.67,25.21,11.64,567070.7,13.36
1069961.2,25.22,11.65,567070.7,13.36
1070012.73,25.22,11.66,567070.7,13.37
1069812.74,25.22,11.65,566884.01,13.36
1069812.74,25.22,11.65,566986.14,13.37
1069967.01,25.23,11.66,567189.65,13.37
1070157.03,25.23,11.67,566986.14,13.37
1069997.1,25.23,11.66,567590.66,13.38
1070005.52,25.23,11.66,567593.79,13.38
1070057.05,25.24,11.67,567859.57,13.39
1070211.32,25.24,11.68,568182.45,13.4
1070262.85,25.25,11.68,568182.23,13.4
1070092.92,25.25,11.68,568418.19,13.41
1070144.45,25.25,11.69,568417.82,13.41
1070144.45,25.25,11.69,568387.68,13.41
1070195.98,25.26,11.69,568387.68,13.42
1070158.83,25.26,11.69,568188.9,13.41
1070319.15,25.27,11.7,568188.9,13.41
1070473.41,25.27,11.71,568421.36,13.42
1070524.94,25.28,11.71,568273.32,13.42
1070265.01,25.28,11.71,568188.9,13.42
1070316.54,25.28,11.72,568188.9,13.42
1070368.07,25.29,11.72,569623.16,13.46
1070122.09,25.29,11.72,569394.7,13.45
1070173.62,25.29,11.73,569394.47,13.46
1070333.94,25.3,11.73,569394.1,13.46
1070385.47,25.3,11.74,569394.1,13.46
1070418.17,25.31,11.74,569543.73,13.46
1070182.19,25.3,11.74,569543.73,13.47
1070342.5,25.31,11.74,569691.22,13.47
1070106.52,25.31,11.74,569634.4,13.47
1070266.84,25.31,11.75,569637.75,13.47
1070040.86,25.31,11.74,569543.73,13.47
1070092.39,25.32,11.75,570463.65,13.5
1070143.92,25.32,11.76,570599.7,13.5
1070313.31,25.33,11.76,570558.14,13.5
1070215.15,25.33,11.76,570604.48,13.5
1070375.47,25.34,11.77,570604.27,13.51
1070139.49,25.33,11.77,570603.88,13.51
1070299.81,25.34,11.77,570603.88,13.51
1070210.73,25.34,11.77,570814.35,13.52
1070262.26,25.35,11.78,570762.96,13.52
1069945.18,25.34,11.77,570435.2,13.51
1070114.57,25.35,11.78,570324.35,13.51
1069839.52,25.34,11.78,570413.98,13.51
1069999.83,25.35,11.78,570425.89,13.51
1069842.64,25.35,11.78,570303.5,13.51
1069616.66,25.34,11.78,572080.98,13.56
1069786.05,25.35,11.78,571797.98,13.55
1069837.58,25.36,11.79,571321.92,13.54
1070093.1,25.37,11.8,571112.83,13.54
1070253.42,25.37,11.81,571112.63,13.54
1069965.9,25.37,11.8,571303.52,13.55
1069729.92,25.37,11.8,571303.14,13.55
1069899.31,25.37,11.81,571303.14,13.55
1069892.47,25.37,11.81,571396.77,13.55
1070058.37,25.38,11.82,571323.11,13.55
1070072.7,25.38,11.82,571422.36,13.55
1070226.96,25.39,11.82,571422.75,13.56
1070092.89,25.39,11.82,572231.14,13.58
1070144.42,25.39,11.83,572087.98,13.58
1069884.49,25.39,11.82,571691.72,13.57
1069884.49,25.39,11.82,571691.72,13.57
1069936.02,25.4,11.83,571578.36,13.57
1070096.34,25.4,11.84,571496.64,13.57
1069870.36,25.4,11.83,572821.37,13.6
1070327.18,25.41,11.85,572999.71,13.61
1070378.71,25.42,11.85,572999.49,13.61
1070430.24,25.43,11.86,572999.12,13.61
1070628.51,25.43,11.87,572999.12,13.61
1070680.04,25.44,11.87,572999.12,13.62
1070731.58,25.45,11.88,573322.42,13.63
1070414.5,25.44,11.87,573012.94,13.62
1070574.82,25.45,11.88,572978.71,13.62
1070428.07,25.45,11.88,572689.64,13.61
1070582.33,25.45,11.89,572950.0,13.62
1070736.6,25.46,11.89,574479.36,13.66
1070500.62,25.46,11.89,574249.81,13.66
1070552.15,25.46,11.9,574249.59,13.66
1070603.68,25.47,11.9,574249.21,13.66
1070343.75,25.47,11.9,573703.68,13.65
1070395.28,25.47,11.91,573703.68,13.65
1070555.6,25.48,11.91,573703.68,13.65
1070607.13,25.49,11.92,573703.68,13.66
1070371.15,25.48,11.92,573923.04,13.66
1070422.68,25.49,11.92,574105.6,13.67
1070252.75,25.49,11.92,574247.62,13.67
1070304.28,25.49,11.93,574597.87,13.69
1070304.28,25.49,11.93,574597.87,13.69
1070304.28,25.49,11.93,574584.07,13.69
1070464.6,25.5,11.93,574563.33,13.69
1070516.13,25.5,11.94,574563.33,13.69
1070516.13,25.5,11.94,574516.04,13.69
1070670.39,25.51,11.95,574515.44,13.69
1070824.66,25.52,11.95,574515.44,13.69
1070588.68,25.52,11.95,575029.65,13.71
1070328.75,25.51,11.95,575090.66,13.71
1070489.06,25.52,11.95,575124.86,13.71
1070253.08,25.52,11.95,575228.26,13.71
1070443.11,25.52,11.96,575029.65,13.71
1070443.11,25.52,11.96,575087.06,13.71
1070275.06,25.52,11.96,576571.94,13.75
1070465.08,25.53,11.96,575551.02,13.73
1070297.03,25.53,11.96,575331.38,13.72
1070348.56,25.53,11.97,575278.45,13.72
1070365.4,25.53,11.97,575282.53,13.72
1070598.2,25.55,11.98,576749.11,13.76
1070510.68,25.55,11.98,576566.93,13.76
1070671.0,25.55,11.99,576566.93,13.76
1070825.26,25.56,11.99,576574.34,13.76
1070536.27,25.56,11.99,576108.56,13.75
1070587.8,25.56,12.0,576122.24,13.76
1070351.82,25.56,11.99,576101.77,13.76
1070042.25,25.56,11.99,575784.44,13.75
1070042.25,25.56,11.99,575780.19,13.75
1069782.33,25.55,11.98,575779.56,13.75
1069782.33,25.55,11.98,575748.12,13.75
1070013.18,25.56,11.99,575980.79,13.76
1070013.18,25.56,11.99,576012.59,13.76
1070173.5,25.57,12.0,575984.47,13.76
1069937.52,25.56,12.0,575869.86,13.76
1069937.52,25.56,12.0,575847.74,13.76
1070097.84,25.57,12.0,575757.81,13.76
1069861.86,25.57,12.0,576780.91,13.78
1070022.18,25.57,12.01,576909.06,13.79
1070176.44,25.58,12.02,576908.46,13.79
1069940.46,25.58,12.01,576627.01,13.79
1069788.26,25.58,12.01,576622.42,13.79
1069618.33,25.57,12.01,576622.42,13.79
1069772.6,25.58,12.02,576622.42,13.79
1069602.67,25.58,12.01,576672.94,13.79
1069762.99,25.59,12.02,576657.47,13.79
1069993.84,25.6,12.03,576622.42,13.79
1069840.09,25.59,12.03,576985.01,13.8
1069823.33,25.59,12.03,576714.58,13.8
1069983.65,25.6,12.03,576653.72,13.8
1070181.93,25.61,12.04,577662.35,13.82
1070233.46,25.62,12.05,577791.15,13.83
1069997.48,25.61,12.05,577559.24,13.83
1069997.48,25.61,12.05,577586.3,13.83
1069753.54,25.61,12.04,576727.72,13.81
1069646.35,25.61,12.04,576620.08,13.8
1069800.61,25.61,12.05,576619.48,13.81
1070027.49,25.62,12.06,578045.79,13.84
1070079.02,25.63,12.06,578045.79,13.84
1070130.55,25.64,12.07,578045.79,13.85
1070182.08,25.64,12.07,578045.79,13.85
1070233.61,25.65,12.08,578045.79,13.85
1070393.93,25.65,12.09,578429.83,13.86
1070157.95,25.65,12.09,578393.87,13.86
1070356.23,25.66,12.09,578412.08,13.87
1070147.52,25.66,12.09,578196.87,13.86
1070147.52,25.66,12.09,579268.56,13.89
1070301.79,25.66,12.1,579635.34,13.9
1070462.1,25.67,12.1,579635.13,13.9
1070513.63,25.68,12.11,579634.74,13.9
1070565.16,25.68,12.12,579634.74,13.91
1070286.29,25.68,12.11,579271.37,13.9
1070337.83,25.69,12.12,579271.37,13.9
1070536.1,25.69,12.13,579408.54,13.91
1070536.1,25.69,12.13,579227.44,13.9
1070690.37,25.7,12.14,579275.49,13.91
1070741.9,25.71,12.14,579526.73,13.91
1070505.92,25.71,12.14,579090.27,13.91
1070671.82,25.71,12.15,580808.24,13.95
1070723.35,25.72,12.15,580808.01,13.95
1070774.88,25.72,12.16,580807.64,13.95
1070655.96,25.72,12.16,580791.22,13.95
1070396.04,25.72,12.15,580348.36,13.94
1070396.04,25.72,12.15,579901.34,13.93
1070164.47,25.72,12.15,580345.31,13.95
1070318.74,25.72,12.16,580345.31,13.95
1070473.0,25.73,12.17,580345.31,13.95
1070524.53,25.74,12.17,580668.8,13.96
1070524.53,25.74,12.17,580773.05,13.96
1070367.93,25.74,12.17,580584.74,13.96
1070528.25,25.74,12.18,580447.27,13.96
1070923.63,25.76,12.19,582790.81,14.02
1071055.65,25.76,12.2,582543.37,14.01
1071107.18,25.77,12.2,582543.14,14.02
1071107.18,25.77,12.2,582543.14,14.02
1071267.5,25.78,12.21,582542.77,14.02
1071267.5,25.78,12.21,582542.77,14.02
1071319.03,25.78,12.22,582542.77,14.02
1071370.56,25.79,12.22,582542.77,14.02
1071370.56,25.79,12.22,582542.77,14.02
1071360.72,25.79,12.22,582377.7,14.02
1071134.74,25.79,12.22,582467.52,14.02
1071304.13,25.79,12.23,582399.79,14.02
1071365.6,25.8,12.23,582377.7,14.02
1071531.5,25.8,12.24,582904.74,14.04
1071583.03,25.81,12.24,583245.07,14.05
1071583.03,25.81,12.24,583245.07,14.05
1071434.26,25.81,12.24,583099.55,14.04
1071202.69,25.8,12.24,582926.85,14.04
1071254.22,25.81,12.24,583277.57,14.05
1071420.13,25.82,12.25,583276.98,14.06
1071133.6,25.81,12.25,583389.37,14.06
1071185.13,25.82,12.25,583389.37,14.06
1071236.66,25.83,12.26,583389.37,14.06
1071288.2,25.83,12.27,583389.37,14.07
1071056.63,25.83,12.26,583489.19,14.07
1071108.16,25.84,12.27,583582.43,14.08
1071012.2,25.83,12.27,583489.12,14.07
1071172.51,25.84,12.27,583470.87,14.08
1071326.78,25.85,12.28,583305.49,14.07
1071090.8,25.85,12.28,583296.07,14.08
1071090.8,25.85,12.28,583296.07,14.08
1070774.22,25.84,12.27,582988.68,14.07
1070825.75,25.85,12.28,584346.52,14.1
1070986.07,25.85,12.29,584346.31,14.11
1070750.09,25.85,12.28,584345.92,14.11
1070910.41,25.86,12.29,584345.92,14.11
1070910.41,25.86,12.29,584345.92,14.11
1070674.43,25.85,12.29,584692.51,14.12
1070834.74,25.86,12.3,584770.31,14.12
1070886.27,25.87,12.3,584707.44,14.12
1071040.54,25.88,12.31,584614.53,14.12
1071238.82,25.88,12.32,586203.75,14.16
1071290.35,25.89,12.32,585992.48,14.16
1071235.64,25.89,12.33,585941.42,14.16
1071128.16,25.89,12.33,585620.03,14.16
1071179.69,25.9,12.33,585619.81,14.16
1070919.76,25.9,12.33,585362.15,14.15
1070718.63,25.89,12.33,585275.36,14.15
1070872.89,25.9,12.33,585274.99,14.16
1071103.75,25.91,12.34,585274.99,14.16
1071264.07,25.92,12.35,585306.62,14.16
1071315.6,25.92,12.36,585316.54,14.16
1071145.67,25.92,12.35,585274.99,14.16
1070909.15,25.92,12.35,585274.99,14.16
1070820.07,25.92,12.35,585635.56,14.17
1070980.38,25.92,12.36,585588.49,14.17
1070744.4,25.92,12.35,585555.89,14.18
1070910.3,25.93,12.36,585365.9,14.17
1070668.74,25.93,12.36,586496.81,14.2
1070720.27,25.93,12.37,586416.08,14.2
1070889.66,25.94,12.37,586416.08,14.2
1070889.66,25.94,12.37,586380.67,14.2
1070791.5,25.94,12.37,586380.67,14.2
1070741.5,25.94,12.37,586330.67,14.2
1070741.5,25.94,12.37,586260.76,14.2
1070901.82,25.94,12.38,586260.76,14.2
1070953.35,25.95,12.38,586260.76,14.21
1071107.62,25.96,12.39,586295.64,14.21
1070871.64,25.96,12.39,586270.15,14.21
1070923.17,25.96,12.4,586291.57,14.21
1070923.17,25.96,12.4,586273.58,14.21
1070937.2,25.96,12.4,586373.69,14.22
1070677.27,25.96,12.39,586342.88,14.22
1070887.04,25.96,12.4,586718.98,14.23
1070661.61,25.96,12.4,586615.8,14.23
1070661.61,25.96,12.4,586582.84,14.22
1070713.14,25.97,12.4,586903.98,14.23
1070764.67,25.98,12.41,587312.4,14.25
1070816.2,25.98,12.42,587312.18,14.25
1070867.73,25.99,12.42,587311.8,14.25
1071028.05,26.0,12.43,587311.8,14.25
1071028.05,26.0,12.43,587477.03,14.26
1071028.05,26.0,12.43,587434.76,14.26
1071020.6,26.0,12.43,587456.31,14.26
1071020.6,26.0,12.43,587409.91,14.26
1071190.0,26.0,12.44,587395.21,14.26
1071044.03,26.0,12.43,587251.46,14.26
1070945.87,26.0,12.43,587262.81,14.26
1070797.1,26.0,12.43,587117.14,14.25
1070797.1,26.0,12.43,587215.74,14.26
1070966.49,26.0,12.44,587197.54,14.26
1071018.02,26.01,12.44,587792.9,14.28
1071001.5,26.01,12.45,587404.44,14.27
1071170.9,26.02,12.45,587197.54,14.26
1071222.43,26.02,12.46,589037.13,14.31
1071215.58,26.03,12.46,588864.79,14.31
1071375.9,26.03,12.47,588864.59,14.31
1071375.9,26.03,12.47,588825.34,14.31
1071177.36,26.03,12.46,588792.77,14.31
1071408.22,26.04,12.47,588792.38,14.31
1071408.22,26.04,12.47,588837.64,14.31
1071182.24,26.04,12.47,588851.87,14.31
1070924.03,26.03,12.47,588569.69,14.31
1070975.56,26.04,12.47,588572.69,14.31
1071027.09,26.05,12.48,588555.51,14.31
1071078.62,26.05,12.49,588861.51,14.32
1071309.48,26.06,12.49,588809.63,14.32
1071361.01,26.07,12.5,589162.94,14.33
1071412.54,26.07,12.51,589858.81,14.35
1071464.07,26.08,12.51,589858.58,14.36
1071618.33,26.09,12.52,589858.21,14.36
1071461.14,26.09,12.52,589701.09,14.36
1071351.14,26.08,12.52,589591.09,14.35
1071152.61,26.08,12.51,589423.01,14.35
1071306.87,26.09,12.52,589423.01,14.35
1071321.2,26.09,12.52,589428.59,14.35
1071084.68,26.08,12.52,589618.58,14.36
1071136.21,26.09,12.52,589618.58,14.36
1071040.25,26.09,12.52,589510.94,14.36
1071091.78,26.1,12.53,589834.43,14.37
1070778.62,26.09,12.52,589517.1,14.36
1070938.94,26.1,12.53,589499.91,14.36
1070938.94,26.1,12.53,589415.82,14.36
1070785.18,26.09,12.53,589196.69,14.36
1070785.18,26.09,12.53,589228.23,14.36
1070836.72,26.1,12.53,589038.29,14.36
1071719.84,26.12,12.56,591616.96,14.42
1071256.44,26.12,12.55,591070.4,14.41
1071307.97,26.12,12.56,591070.17,14.41
1071468.29,26.13,12.56,591069.8,14.41
1071468.29,26.13,12.56,591236.57,14.42
1071379.21,26.13,12.56,591236.57,14.42
1071539.53,26.14,12.57,591236.57,14.42
1071450.44,26.14,12.57,591284.29,14.42
1071501.97,26.14,12.58,591297.4,14.43
1071662.29,26.15,12.58,591268.31,14.43
1071816.56,26.16,12.59,591236.57,14.43
1071868.09,26.16,12.6,591236.57,14.43
1071698.16,26.16,12.59,592496.88,14.46
1071852.42,26.17,12.6,592722.32,14.47
1071903.95,26.18,12.61,592722.09,14.47
1071905.51,26.18,12.61,592699.83,14.47
1071669.53,26.17,12.61,592437.07,14.47
1071829.84,26.18,12.61,592436.69,14.47
1071829.84,26.18,12.61,592436.69,14.47
1071881.37,26.19,12.62,592436.69,14.47
1071932.9,26.19,12.63,592436.69,14.48
1072087.17,26.2,12.63,592647.58,14.48
1072138.7,26.21,12.64,592820.74,14.49
1072190.23,26.21,12.65,593165.12,14.5
1072020.3,26.21,12.64,593229.77,14.5
1072020.3,26.21,12.64,592812.22,14.49
1071784.32,26.21,12.64,592501.34,14.49
1071524.39,26.2,12.64,593668.44,14.52
1071575.92,26.21,12.64,593713.67,14.52
1071627.45,26.22,12.65,593713.45,14.52
1071781.72,26.22,12.66,593713.07,14.53
1071947.62,26.23,12.67,593713.07,14.53
1071999.15,26.24,12.67,593713.07,14.53
1071767.59,26.24,12.67,593774.81,14.53
1071933.49,26.24,12.68,593719.1,14.53
1071701.92,26.24,12.67,593713.07,14.54
1071862.24,26.25,12.68,593713.07,14.54
1071602.31,26.24,12.68,594389.18,14.56
1071653.84,26.25,12.68,594439.93,14.56
1071417.86,26.25,12.68,593780.13,14.55
1071710.27,26.26,12.69,594787.29,14.57
1071761.8,26.26,12.7,594787.07,14.57
1071813.33,26.27,12.7,594786.69,14.58
1072011.61,26.28,12.71,594786.69,14.58
1072171.93,26.28,12.72,594786.69,14.58
1071927.99,26.28,12.71,594804.07,14.58
